"","gameId","quarter","playId","playDescription","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","average_temperature","StadiumName","RoofType","TimeMeasure","TimeStartGame","TimeEndGame","real_WindSpeed","condition"
"2209",2020110803,2,1189,"(12:30) K.Fairbairn 30 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.","HOU",0,1,43846,"12:30:00",30,7,10,-3,2550,NA,NA,NA,NA,NA,NA,NA,NA
"2210",2020110803,2,2073,"(:03) J.Lambo 59 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.","JAX",1,1,43068,"00:03:00",59,13,20,-7,1803,NA,NA,NA,NA,NA,NA,NA,NA
"2211",2020110803,3,2811,"(1:14) J.Lambo 30 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.","JAX",1,1,43068,"01:14:00",30,16,27,-11,974,NA,NA,NA,NA,NA,NA,NA,NA
"2212",2020110804,1,825,"(1:42) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.","KC",1,1,45046,"01:42:00",39,0,7,-7,2802,74.39,"Arrowhead Stadium","Outdoor","11/8/2020 12:00","11/8/2020 12:00","11/8/2020 15:20",16.16,0
"2213",2020110804,2,1249,"(11:06) H.Butker 55 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.","KC",1,1,45046,"11:06:00",55,3,14,-11,2466,74.39,"Arrowhead Stadium","Outdoor","11/8/2020 13:00","11/8/2020 12:00","11/8/2020 15:20",18.64,0
"2214",2020110804,2,2133,"(:50) J.Slye 47 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.","CAR",0,1,48337,"00:50:00",47,13,14,-1,1850,74.39,"Arrowhead Stadium","Outdoor","11/8/2020 13:00","11/8/2020 12:00","11/8/2020 15:20",18.64,0
"2215",2020110804,3,2546,"(11:05) H.Butker 48 yard field goal is No Good, Wide Left, Center-J.Winchester, Holder-T.Townsend.","KC",1,0,45046,"11:05:00",48,13,17,-4,1565,74.39,"Arrowhead Stadium","Outdoor","11/8/2020 14:00","11/8/2020 12:00","11/8/2020 15:20",17.4,0
"2216",2020110804,3,2726,"(7:04) J.Slye 51 yard field goal is No Good, Hit Left Upright, Center-J.Jansen, Holder-J.Charlton.","CAR",0,0,48337,"07:04:00",51,13,17,-4,1324,74.39,"Arrowhead Stadium","Outdoor","11/8/2020 14:00","11/8/2020 12:00","11/8/2020 15:20",17.4,0
"2217",2020110804,4,4621,"(:02) J.Slye 67 yard field goal is No Good, Wide Right, Center-J.Jansen, Holder-J.Charlton.","CAR",0,0,48337,"00:02:00",67,33,31,2,2,74.39,"Arrowhead Stadium","Outdoor","11/8/2020 15:00","11/8/2020 12:00","11/8/2020 15:20",16.78,0
"2218",2020110805,1,607,"(4:11) M.Prater 46 yard field goal is No Good, Wide Left, Center-D.Muhlbach, Holder-J.Fox.","DET",0,0,31446,"04:11:00",46,7,0,7,2951,70,"U.S. Bank Stadium","Indoor","11/8/2020 12:00","11/8/2020 12:00","11/8/2020 14:59",0,0
"2219",2020110805,2,1115,"(8:24) M.Prater 23 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.","DET",0,1,31446,"08:24:00",23,13,0,13,2304,70,"U.S. Bank Stadium","Indoor","11/8/2020 13:00","11/8/2020 12:00","11/8/2020 14:59",0,0
"2220",2020110805,4,3156,"(11:07) M.Prater 45 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.","DET",0,1,31446,"11:07:00",45,27,10,17,667,70,"U.S. Bank Stadium","Indoor","11/8/2020 15:00","11/8/2020 12:00","11/8/2020 14:59",0,0
"2221",2020110806,1,640,"(4:26) S.Gostkowski 40 yard field goal is GOOD, Center-M.Overton, Holder-R.Allen.","TEN",1,1,30932,"04:26:00",40,0,0,0,2966,79.7,"Nissan Stadium","Outdoor","11/8/2020 12:00","11/8/2020 12:00","11/8/2020 15:07",6.84,0
"2222",2020110806,4,3033,"(12:33) C.Santos 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",0,1,41991,"12:33:00",22,17,0,17,753,79.7,"Nissan Stadium","Outdoor","11/8/2020 15:00","11/8/2020 12:00","11/8/2020 15:07",6.84,0
"2223",2020110807,1,428,"(9:40) G.Gano 38 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.","NYG",0,1,35102,"09:40:00",38,0,0,0,3280,75.02,"FedExField","Outdoor","11/8/2020 13:00","11/8/2020 13:00","11/8/2020 15:57",0.62,0
"2224",2020110807,2,1321,"(13:11) D.Hopkins 48 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.","WAS",1,1,40125,"13:11:00",48,0,10,-10,2591,75.02,"FedExField","Outdoor","11/8/2020 14:00","11/8/2020 13:00","11/8/2020 15:57",2.49,0
"2225",2020110807,2,1595,"(9:28) G.Gano 48 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.","NYG",0,1,35102,"09:28:00",48,3,10,-7,2368,75.02,"FedExField","Outdoor","11/8/2020 14:00","11/8/2020 13:00","11/8/2020 15:57",2.49,0
"2226",2020110807,3,2831,"(5:16) G.Gano 42 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.","NYG",0,1,35102,"05:16:00",42,10,20,-10,1216,75.02,"FedExField","Outdoor","11/8/2020 15:00","11/8/2020 13:00","11/8/2020 15:57",3.11,0
"2227",2020110807,4,3109,"(15:00) D.Hopkins 44 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.","WAS",1,1,40125,"15:00:00",44,10,23,-13,900,75.02,"FedExField","Outdoor","11/8/2020 16:00","11/8/2020 13:00","11/8/2020 15:57",2.49,0
"2228",2020110808,1,463,"(8:21) M.Badgley 48 yard field goal is No Good, Wide Right, Center-C.Mazza, Holder-T.Long.","LAC",1,0,46342,"08:21:00",48,0,0,0,3201,59.315,"SoFi Stadium","Outdoor","11/8/2020 13:00","11/8/2020 13:05","11/8/2020 16:13",29.83,0
"2229",2020110808,2,1872,"(:08) M.Badgley 45 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.","LAC",1,1,46342,"00:08:00",45,14,14,0,1808,59.315,"SoFi Stadium","Outdoor","11/8/2020 14:00","11/8/2020 13:05","11/8/2020 16:13",32.31,0
"2230",2020110808,3,2621,"(4:23) M.Badgley 29 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.","LAC",1,1,46342,"04:23:00",29,17,28,-11,1163,59.315,"SoFi Stadium","Outdoor","11/8/2020 15:00","11/8/2020 13:05","11/8/2020 16:13",25.48,0
"2231",2020110808,4,3457,"(4:42) D.Carlson 31 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.","LV",0,1,46236,"04:42:00",31,26,28,-2,282,59.315,"SoFi Stadium","Outdoor","11/8/2020 16:00","11/8/2020 13:05","11/8/2020 16:13",27.96,0
"2232",2020110809,2,1931,"(5:10) Z.Gonzalez 37 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.","ARI",1,1,45037,"05:10:00",37,14,21,-7,2110,64.58,"State Farm Stadium","Retractable","11/8/2020 15:00","11/8/2020 14:25","11/8/2020 17:34",13.67,0
"2233",2020110809,2,2458,"(:03) J.Sanders 56 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.","MIA",0,1,46298,"00:03:00",56,17,21,-4,1803,64.58,"State Farm Stadium","Retractable","11/8/2020 15:00","11/8/2020 14:25","11/8/2020 17:34",13.67,0
"2234",2020110809,4,4173,"(3:35) J.Sanders 50 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.","MIA",0,1,46298,"03:35:00",50,31,31,0,215,64.58,"State Farm Stadium","Retractable","11/8/2020 17:00","11/8/2020 14:25","11/8/2020 17:34",9.32,0
"2235",2020110809,4,4327,"(1:58) Z.Gonzalez 49 yard field goal is No Good, Short, Center-A.Brewer, Holder-A.Lee.","ARI",1,0,45037,"01:58:00",49,31,34,-3,118,64.58,"State Farm Stadium","Retractable","11/8/2020 17:00","11/8/2020 14:25","11/8/2020 17:34",9.32,0
"2236",2020110810,2,2011,"(:02) C.Boswell 59 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.","PIT",0,1,41953,"00:02:00",59,13,6,7,1802,69.62,"AT&T Stadium","Retractable","11/8/2020 16:00","11/8/2020 15:25","11/8/2020 18:40",13.67,0
"2237",2020110810,2,1394,"(3:50) G.Zuerlein 44 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.","DAL",1,1,38701,"03:50:00",44,10,0,10,2030,69.62,"AT&T Stadium","Retractable","11/8/2020 16:00","11/8/2020 15:25","11/8/2020 18:40",13.67,0
"2238",2020110810,3,2672,"(2:17) G.Zuerlein 39 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.","DAL",1,1,38701,"02:17:00",39,16,9,7,1037,69.62,"AT&T Stadium","Retractable","11/8/2020 17:00","11/8/2020 15:25","11/8/2020 18:40",6.84,0
"2239",2020110810,3,2305,"(10:22) G.Zuerlein 45 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.","DAL",1,1,38701,"10:22:00",45,13,9,4,1522,69.62,"AT&T Stadium","Retractable","11/8/2020 17:00","11/8/2020 15:25","11/8/2020 18:40",6.84,0
"2240",2020110810,4,3465,"(7:15) C.Boswell 43 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.","PIT",0,1,41953,"07:15:00",43,19,15,4,435,69.62,"AT&T Stadium","Retractable","11/8/2020 18:00","11/8/2020 15:25","11/8/2020 18:40",6.84,0
"2241",2020110811,2,1839,"(1:54) W.Lutz 36 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.","NO",0,1,43689,"01:54:00",36,0,28,-28,1914,76.28,"Raymond James Stadium","Outdoor","11/8/2020 21:00","11/8/2020 20:20","11/8/2020 23:11",8.08,0
"2242",2020110811,4,3372,"(5:57) R.Succop 48 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.","TB",1,1,34707,"05:57:00",48,0,38,-38,357,76.28,"Raymond James Stadium","Outdoor","11/8/2020 23:00","11/8/2020 20:20","11/8/2020 23:11",11.18,1
"2243",2020110900,1,296,"(8:37) S.Castillo 35 yard field goal is GOOD, Center-T.Hennessy, Holder-B.Mann.","NYJ",1,1,42112,"08:37:00",35,0,0,0,3217,55.985,"MetLife Stadium","Outdoor","11/9/2020 20:00","11/9/2020 20:15","11/9/2020 23:09",3.11,0
"2244",2020110900,2,1803,"(1:06) N.Folk 45 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.","NE",0,1,32371,"01:06:00",45,13,7,6,1866,55.985,"MetLife Stadium","Outdoor","11/9/2020 21:00","11/9/2020 20:15","11/9/2020 23:09",0,0
"2245",2020110900,2,1417,"(4:37) S.Castillo 50 yard field goal is GOOD, Center-T.Hennessy, Holder-B.Mann.","NYJ",1,1,42112,"04:37:00",50,10,7,3,2077,55.985,"MetLife Stadium","Outdoor","11/9/2020 21:00","11/9/2020 20:15","11/9/2020 23:09",0,0
"2246",2020110900,4,3962,"(:03) N.Folk 51 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.","NE",0,1,32371,"00:03:00",51,27,27,0,3,55.985,"MetLife Stadium","Outdoor","11/9/2020 23:00","11/9/2020 20:15","11/9/2020 23:09",0,0
"2247",2020111200,1,870,"(:40) R.Blankenship 24 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.","IND",0,1,52751,"00:40:00",24,7,0,7,2740,44.9,"Nissan Stadium","Outdoor","11/12/2020 19:00","11/12/2020 19:20","11/12/2020 22:17",1.86,0
"2248",2020111200,2,1139,"(11:17) S.Gostkowski 50 yard field goal is GOOD, Center-M.Overton, Holder-T.Daniel.","TEN",1,1,30932,"11:17:00",50,7,3,4,2477,44.9,"Nissan Stadium","Outdoor","11/12/2020 20:00","11/12/2020 19:20","11/12/2020 22:17",1.86,0
"2249",2020111200,2,2164,"(:01) R.Blankenship 43 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez. Penalty on TEN-J.Kalu, Defensive Offside, declined.","IND",0,1,52751,"00:01:00",43,17,10,7,1801,44.9,"Nissan Stadium","Outdoor","11/12/2020 20:00","11/12/2020 19:20","11/12/2020 22:17",1.86,0
"2250",2020111200,4,3282,"(12:15) S.Gostkowski 44 yard field goal is No Good, Wide Right, Center-M.Overton, Holder-T.Daniel.","TEN",1,0,30932,"12:15:00",44,17,27,-10,735,44.9,"Nissan Stadium","Outdoor","11/12/2020 22:00","11/12/2020 19:20","11/12/2020 22:17",1.24,0
"2251",2020111500,2,1488,"(4:01) J.Slye 46 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.","CAR",1,1,48337,"04:01:00",46,14,10,4,2041,70.475,"Bank of America Stadium","Outdoor","11/15/2020 14:00","11/15/2020 13:00","11/15/2020 16:12",15.53,0
"2252",2020111500,2,1162,"(10:03) R.Succop 23 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.","TB",0,1,34707,"10:03:00",23,14,7,7,2403,70.475,"Bank of America Stadium","Outdoor","11/15/2020 14:00","11/15/2020 13:00","11/15/2020 16:12",15.53,0
"2253",2020111500,3,2789,"(3:14) R.Succop 21 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.","TB",0,1,34707,"03:14:00",21,17,26,-9,1094,70.475,"Bank of America Stadium","Outdoor","11/15/2020 15:00","11/15/2020 13:00","11/15/2020 16:12",17.4,0
"2254",2020111500,3,2281,"(11:02) R.Succop 24 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.","TB",0,1,34707,"11:02:00",24,17,17,0,1562,70.475,"Bank of America Stadium","Outdoor","11/15/2020 15:00","11/15/2020 13:00","11/15/2020 16:12",17.4,0
"2255",2020111500,4,3129,"(12:47) R.Succop 40 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.","TB",0,1,34707,"12:47:00",40,17,29,-12,767,70.475,"Bank of America Stadium","Outdoor","11/15/2020 16:00","11/15/2020 13:00","11/15/2020 16:12",12.43,0
"2256",2020111501,1,387,"(8:31) C.Parkey 41 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.","CLE",1,1,41688,"08:31:00",41,0,0,0,3211,54.05,"FirstEnergy Stadium","Outdoor","11/15/2020 13:00","11/15/2020 13:00","11/15/2020 15:35",39.15,0
"2257",2020111501,2,1451,"(4:30) (Field Goal formation) K.Fairbairn punts 26 yards to CLE 4, Center-J.Weeks, downed by HOU-J.Weeks.","HOU",0,0,43846,"04:30:00",26,3,0,3,2070,54.05,"FirstEnergy Stadium","Outdoor","11/15/2020 14:00","11/15/2020 13:00","11/15/2020 15:35",33.55,0
"2258",2020111501,3,2558,"(3:37) K.Fairbairn 46 yard field goal is No Good, Wide Left, Center-J.Weeks, Holder-B.Anger.","HOU",0,0,43846,"03:37:00",46,3,0,3,1117,54.05,"FirstEnergy Stadium","Outdoor","11/15/2020 15:00","11/15/2020 13:00","11/15/2020 15:35",39.15,0
"2259",2020111502,1,659,"(3:30) D.Hopkins 38 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.","WAS",0,1,40125,"03:30:00",38,7,0,7,2910,70,"Ford Field","Indoor","11/15/2020 13:00","11/15/2020 13:00","11/15/2020 16:14",0,0
"2260",2020111502,2,1367,"(8:06) D.Hopkins 43 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.","WAS",0,0,40125,"08:06:00",43,14,3,11,2286,70,"Ford Field","Indoor","11/15/2020 14:00","11/15/2020 13:00","11/15/2020 16:14",0,0
"2261",2020111502,2,2053,"(:13) M.Prater 53 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.","DET",1,1,31446,"00:13:00",53,14,3,11,1813,70,"Ford Field","Indoor","11/15/2020 14:00","11/15/2020 13:00","11/15/2020 16:14",0,0
"2262",2020111502,4,4477,"(:21) D.Hopkins 41 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.","WAS",0,1,40125,"00:21:00",41,27,24,3,21,70,"Ford Field","Indoor","11/15/2020 16:00","11/15/2020 13:00","11/15/2020 16:14",0,0
"2263",2020111502,4,4626,"(:03) M.Prater 59 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.","DET",1,1,31446,"00:03:00",59,27,27,0,3,70,"Ford Field","Indoor","11/15/2020 16:00","11/15/2020 13:00","11/15/2020 16:14",0,0
"2264",2020111503,1,278,"(10:41) C.McLaughlin 52 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.","JAX",0,1,48488,"10:41:00",52,0,0,0,3341,37.22,"Lambeau Field","Outdoor","11/15/2020 12:00","11/15/2020 12:00","11/15/2020 15:15",28.58,1
"2265",2020111503,2,2054,"(:06) M.Crosby 39 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.","GB",1,1,32386,"00:06:00",39,14,10,4,1806,37.22,"Lambeau Field","Outdoor","11/15/2020 13:00","11/15/2020 12:00","11/15/2020 15:15",28.58,0
"2266",2020111503,4,3158,"(12:44) C.McLaughlin 31 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.","JAX",0,1,48488,"12:44:00",31,17,17,0,764,37.22,"Lambeau Field","Outdoor","11/15/2020 15:00","11/15/2020 12:00","11/15/2020 15:15",27.96,0
"2267",2020111504,1,570,"(6:31) J.Elliott 40 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.","PHI",0,1,44966,"06:31:00",40,7,0,7,3091,56.21,"MetLife Stadium","Outdoor","11/15/2020 13:00","11/15/2020 13:00","11/15/2020 16:05",18.64,0
"2268",2020111504,4,3616,"(7:49) G.Gano 35 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.","NYG",1,1,35102,"07:49:00",35,21,17,4,469,56.21,"MetLife Stadium","Outdoor","11/15/2020 16:00","11/15/2020 13:00","11/15/2020 16:05",14.91,0
"2269",2020111504,4,3996,"(3:11) G.Gano 44 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.","NYG",1,1,35102,"03:11:00",44,24,17,7,191,56.21,"MetLife Stadium","Outdoor","11/15/2020 16:00","11/15/2020 13:00","11/15/2020 16:05",14.91,0
"2270",2020111505,1,825,"(4:53) C.Boswell 30 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.","PIT",1,1,41953,"04:53:00",30,3,0,3,2993,51.38,"Heinz Field","Outdoor","11/15/2020 16:00","11/15/2020 16:25","11/15/2020 19:41",21.13,0
"2271",2020111505,4,4280,"(5:09) R.Bullock 37 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.","CIN",0,1,38691,"05:09:00",37,36,7,29,309,51.38,"Heinz Field","Outdoor","11/15/2020 19:00","11/15/2020 16:25","11/15/2020 19:41",18.64,0
"2272",2020111506,1,330,"(9:57) Z.Gonzalez 23 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.","ARI",1,1,45037,"09:57:00",23,0,0,0,3297,77.6,"State Farm Stadium","Retractable","11/15/2020 14:00","11/15/2020 14:05","11/15/2020 17:30",0,0
"2273",2020111506,2,1971,"(1:28) Z.Gonzalez 21 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.","ARI",1,1,45037,"01:28:00",21,6,13,-7,1888,77.6,"State Farm Stadium","Retractable","11/15/2020 15:00","11/15/2020 14:05","11/15/2020 17:30",0,0
"2274",2020111506,2,1272,"(8:50) Z.Gonzalez 42 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.","ARI",1,1,45037,"08:50:00",42,3,10,-7,2330,77.6,"State Farm Stadium","Retractable","11/15/2020 15:00","11/15/2020 14:05","11/15/2020 17:30",0,0
"2275",2020111506,2,1516,"(5:51) T.Bass 55 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",0,1,52596,"05:51:00",55,6,10,-4,2151,77.6,"State Farm Stadium","Retractable","11/15/2020 15:00","11/15/2020 14:05","11/15/2020 17:30",0,0
"2276",2020111506,2,2236,"(:04) T.Bass 58 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",0,1,52596,"00:04:00",58,9,13,-4,1804,77.6,"State Farm Stadium","Retractable","11/15/2020 15:00","11/15/2020 14:05","11/15/2020 17:30",0,0
"2277",2020111506,2,949,"(14:07) T.Bass 54 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.","BUF",0,1,52596,"14:07:00",54,3,7,-4,2647,77.6,"State Farm Stadium","Retractable","11/15/2020 15:00","11/15/2020 14:05","11/15/2020 17:30",0,0
"2278",2020111507,1,527,"(7:17) B.McManus 50 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.","DEN",0,1,40276,"07:17:00",50,7,0,7,3137,70,"Allegiant Stadium","Indoor","11/15/2020 13:00","11/15/2020 13:05","11/15/2020 16:24",0,0
"2279",2020111507,2,1465,"(8:20) B.McManus 33 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.","DEN",0,1,40276,"08:20:00",33,7,3,4,2300,70,"Allegiant Stadium","Indoor","11/15/2020 14:00","11/15/2020 13:05","11/15/2020 16:24",0,0
"2280",2020111507,2,1854,"(1:48) D.Carlson 24 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.","LV",1,1,46236,"01:48:00",24,7,6,1,1908,70,"Allegiant Stadium","Indoor","11/15/2020 14:00","11/15/2020 13:05","11/15/2020 16:24",0,0
"2281",2020111507,3,2537,"(9:20) D.Carlson 52 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.","LV",1,1,46236,"09:20:00",52,10,6,4,1460,70,"Allegiant Stadium","Indoor","11/15/2020 15:00","11/15/2020 13:05","11/15/2020 16:24",0,0
"2282",2020111507,4,3156,"(13:26) D.Carlson 22 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.","LV",1,1,46236,"13:26:00",22,20,6,14,806,70,"Allegiant Stadium","Indoor","11/15/2020 16:00","11/15/2020 13:05","11/15/2020 16:24",0,0
"2283",2020111509,1,262,"(9:41) K.Forbath 23 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.","LA",1,1,38220,"09:41:00",23,0,0,0,3281,76.7171428571429,"SoFi Stadium","Outdoor","11/15/2020 13:00","11/15/2020 13:25","11/15/2020 16:29",6.84,0
"2284",2020111509,2,2181,"(:02) J.Myers 61 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",0,1,41175,"00:02:00",61,17,10,7,1802,76.7171428571429,"SoFi Stadium","Outdoor","11/15/2020 14:00","11/15/2020 13:25","11/15/2020 16:29",9.32,0
"2285",2020111509,2,1559,"(3:49) J.Myers 37 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",0,1,41175,"03:49:00",37,17,7,10,2029,76.7171428571429,"SoFi Stadium","Outdoor","11/15/2020 14:00","11/15/2020 13:25","11/15/2020 16:29",9.32,0
"2286",2020111509,4,4179,"(:29) J.Myers 39 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",0,1,41175,"00:29:00",39,23,13,10,29,76.7171428571429,"SoFi Stadium","Outdoor","11/15/2020 16:00","11/15/2020 13:25","11/15/2020 16:29",5.59,0
"2287",2020111510,2,858,"(15:00) R.Gould 32 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.","SF",0,1,30403,"15:00:00",32,0,7,-7,2700,70,"Mercedes-Benz Superdome","Indoor","11/15/2020 16:00","11/15/2020 15:25","11/15/2020 18:37",0,0
"2288",2020111510,4,3180,"(12:18) W.Lutz 23 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.","NO",1,1,43689,"12:18:00",23,17,10,7,738,70,"Mercedes-Benz Superdome","Indoor","11/15/2020 18:00","11/15/2020 15:25","11/15/2020 18:37",0,0
"2289",2020111510,4,3800,"(5:59) R.Gould 40 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.","SF",0,1,30403,"05:59:00",40,27,10,17,359,70,"Mercedes-Benz Superdome","Indoor","11/15/2020 18:00","11/15/2020 15:25","11/15/2020 18:37",0,0
"2290",2020111511,3,2420,"(6:27) N.Folk 20 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.","NE",1,1,32371,"06:27:00",20,20,10,10,1287,57.32,"Gillette Stadium","Outdoor","11/15/2020 22:00","11/15/2020 20:20","11/15/2020 23:13",16.78,1
"2291",2020111512,2,1925,"(:29) J.Sanders 50 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.","MIA",1,1,46298,"00:29:00",50,14,7,7,1829,79.34,"Hard Rock Stadium","Outdoor","11/15/2020 17:00","11/15/2020 16:05","11/15/2020 19:01",6.84,0
"2292",2020111512,3,2600,"(2:35) J.Sanders 35 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.","MIA",1,1,46298,"02:35:00",35,17,14,3,1055,79.34,"Hard Rock Stadium","Outdoor","11/15/2020 18:00","11/15/2020 16:05","11/15/2020 19:01",6.84,0
"2293",2020111512,4,3452,"(4:05) J.Sanders 49 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.","MIA",1,1,46298,"04:05:00",49,26,14,12,245,79.34,"Hard Rock Stadium","Outdoor","11/15/2020 19:00","11/15/2020 16:05","11/15/2020 19:01",5.59,0
"2294",2020111512,4,3161,"(8:28) J.Sanders 47 yard field goal is No Good, Wide Right, Center-B.Ferguson, Holder-M.Haack.","MIA",1,0,46298,"08:28:00",47,26,14,12,508,79.34,"Hard Rock Stadium","Outdoor","11/15/2020 19:00","11/15/2020 16:05","11/15/2020 19:01",5.59,0
"2295",2020111600,1,928,"(:35) C.Santos 23 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",1,1,41991,"00:35:00",23,0,7,-7,2735,45.5,"Soldier Field","Outdoor","11/16/2020 19:00","11/16/2020 19:15","11/16/2020 22:13",13.67,0
"2296",2020111600,2,1743,"(:53) C.Santos 42 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.","CHI",1,1,41991,"00:53:00",42,3,7,-4,1853,45.5,"Soldier Field","Outdoor","11/16/2020 20:00","11/16/2020 19:15","11/16/2020 22:13",15.53,0
"2297",2020111600,3,2147,"(10:54) D.Bailey 37 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.","MIN",0,1,38134,"10:54:00",37,13,7,6,1554,45.5,"Soldier Field","Outdoor","11/16/2020 21:00","11/16/2020 19:15","11/16/2020 22:13",15.53,0
"2298",2020111600,3,2751,"(1:57) D.Bailey 43 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.","MIN",0,1,38134,"01:57:00",43,13,10,3,1017,45.5,"Soldier Field","Outdoor","11/16/2020 21:00","11/16/2020 19:15","11/16/2020 22:13",15.53,0
"2299",2020111900,2,2195,"(:05) J.Myers 27 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",1,1,41175,"00:05:00",27,13,7,6,1805,45.26,"CenturyLink Field","Outdoor","11/19/2020 18:00","11/19/2020 17:20","11/19/2020 20:32",13.67,2
"2300",2020111900,4,3994,"(2:24) J.Myers 41 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.","SEA",1,1,41175,"02:24:00",41,25,21,4,144,45.26,"CenturyLink Field","Outdoor","11/19/2020 20:00","11/19/2020 17:20","11/19/2020 20:32",8.08,0
"2301",2020112200,1,752,"(1:54) J.Tucker 30 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.","BAL",1,1,39470,"01:54:00",30,0,7,-7,2814,54.5,"M&T Bank Stadium","Outdoor","11/22/2020 13:00","11/22/2020 13:00","11/22/2020 16:13",8.08,0
