"","gameId","playId","possessionTeam","specialTeamsResult","kickerId","scoreDifference","secondsRemain"
"1231",2019102100,612,"NE","Kick Attempt Good",29874,-7,2933
"1232",2019102400,510,"MIN","Kick Attempt Good",38134,0,3025
"1233",2019102400,881,"WAS","Kick Attempt Good",40125,3,2643
"1234",2019102400,1138,"MIN","Kick Attempt Good",38134,0,2249
"1235",2019102400,1429,"WAS","Kick Attempt Good",40125,3,1920
"1236",2019102400,2119,"MIN","Kick Attempt Good",38134,7,1417
"1237",2019102400,2820,"MIN","Kick Attempt Good",38134,7,640
"1238",2019102700,873,"ATL","Kick Attempt No Good",27091,-3,2700
"1239",2019102700,1603,"ATL","Kick Attempt No Good",27091,-17,1953
"1240",2019102700,2749,"ATL","Kick Attempt Good",27091,-16,1110
"1241",2019102700,4183,"ATL","Kick Attempt Good",27091,-10,81
"1242",2019102701,622,"PHI","Kick Attempt Good",44966,0,2922
"1243",2019102701,2176,"BUF","Kick Attempt No Good",33469,-4,1802
"1244",2019102702,702,"CHI","Kick Attempt No Good",46426,0,2838
"1245",2019102702,894,"CHI","Kick Attempt Good",46426,0,2688
"1246",2019102702,1669,"CHI","Kick Attempt Good",46426,3,2060
"1247",2019102702,2209,"CHI","Kick Attempt Good",46426,-1,1801
"1248",2019102702,2907,"LAC","Kick Attempt Good",48488,9,942
"1249",2019102702,3235,"LAC","Kick Attempt No Good",48488,6,657
"1250",2019102702,4224,"CHI","Kick Attempt No Good",46426,-1,4
"1251",2019102703,1392,"DET","Kick Attempt No Good",31446,7,2294
"1252",2019102704,2183,"HOU","Kick Attempt Good",43846,-7,1867
"1253",2019102704,2675,"HOU","Kick Attempt Good",43846,-4,1533
"1254",2019102704,3561,"OAK","Kick Attempt Good",46236,-1,652
"1255",2019102705,1631,"JAX","Kick Attempt Good",43068,6,1980
"1256",2019102705,2056,"JAX","Kick Attempt Good",43068,9,1816
"1257",2019102705,2800,"JAX","Kick Attempt Good",43068,12,1035
"1258",2019102707,353,"NO","Kick Attempt No Good",43689,0,3240
"1259",2019102707,529,"ARI","Kick Attempt Good",45037,0,3046
"1260",2019102707,932,"NO","Kick Attempt Good",43689,-3,2657
"1261",2019102707,1523,"ARI","Kick Attempt Good",45037,7,2123
"1262",2019102707,3059,"ARI","Kick Attempt Good",45037,11,1007
"1263",2019102708,275,"TB","Kick Attempt Good",47928,0,3393
"1264",2019102708,1587,"TB","Kick Attempt Good",47928,11,2276
"1265",2019102708,1835,"TB","Kick Attempt Good",47928,8,2030
"1266",2019102708,1990,"TEN","Kick Attempt Good",41688,5,1875
"1267",2019102708,3225,"TEN","Kick Attempt Good",41688,-6,942
"1268",2019102708,3967,"TEN","Non-Special Teams Result",NA,4,225
"1269",2019102709,606,"CAR","Kick Attempt Good",48337,7,2968
"1270",2019102709,3433,"SF","Kick Attempt Good",30403,28,776
"1271",2019102710,930,"DEN","Kick Attempt Good",40276,0,2580
"1272",2019102710,1406,"DEN","Kick Attempt Good",40276,-3,2137
"1273",2019102710,1938,"IND","Kick Attempt Good",21213,-6,1806
"1274",2019102710,2565,"IND","Kick Attempt Good",21213,-10,1269
"1275",2019102710,4343,"IND","Kick Attempt Good",21213,-1,26
"1276",2019102711,543,"NE","Kick Attempt Good",29874,0,3098
"1277",2019102711,1994,"NE","Blocked Kick Attempt",29874,10,1945
"1278",2019102711,2524,"CLE","Kick Attempt Good",47953,10,1421
"1279",2019102711,3513,"NE","Kick Attempt Good",29874,14,466
"1280",2019102711,3762,"NE","Kick Attempt No Good",29874,17,252
"1281",2019102711,3967,"CLE","Kick Attempt Good",47953,17,158
"1282",2019102712,724,"KC","Kick Attempt No Good",45046,-7,2956
"1283",2019102712,2086,"KC","Kick Attempt Good",45046,0,1860
"1284",2019102712,2887,"GB","Kick Attempt Good",32386,3,995
"1285",2019102800,1662,"PIT","Kick Attempt Good",41953,-14,1969
"1286",2019102800,2420,"PIT","Kick Attempt No Good",41953,-4,1588
"1287",2019103100,3612,"ARI","Kick Attempt Good",45037,-14,568
"1288",2019110300,440,"HOU","Kick Attempt Good",43846,0,3204
"1289",2019110300,1603,"JAX","Kick Attempt Good",43068,-9,1912
"1290",2019110300,1916,"HOU","Kick Attempt No Good",43846,-6,1811
"1291",2019110300,2264,"JAX","Non-Special Teams Result",NA,-6,1443
"1292",2019110300,2539,"HOU","Kick Attempt Good",43846,-6,1202
"1293",2019110301,861,"BUF","Kick Attempt Good",33469,7,2728
"1294",2019110301,1096,"WAS","Kick Attempt Good",40125,10,2445
"1295",2019110301,1646,"WAS","Kick Attempt Good",40125,14,1836
"1296",2019110301,2503,"WAS","Kick Attempt Good",40125,11,985
"1297",2019110302,316,"TEN","Kick Attempt No Good",34707,0,3287
"1298",2019110302,1014,"CAR","Kick Attempt Good",48337,0,2614
"1299",2019110302,3723,"CAR","Kick Attempt No Good",48337,16,366
"1300",2019110302,4490,"TEN","Kick Attempt No Good",34707,10,52
"1301",2019110303,1593,"KC","Kick Attempt Good",45046,0,2078
"1302",2019110303,2286,"MIN","Kick Attempt Good",38134,3,1809
"1303",2019110303,3292,"KC","Kick Attempt Good",45046,1,935
"1304",2019110303,4183,"KC","Kick Attempt Good",45046,-3,156
"1305",2019110303,4532,"KC","Kick Attempt Good",45046,0,3
"1306",2019110304,758,"NYJ","Kick Attempt No Good",44240,-7,2830
"1307",2019110304,2368,"NYJ","Kick Attempt Good",44240,12,1806
"1308",2019110304,2635,"MIA","Kick Attempt No Good",46298,9,1608
"1309",2019110304,2840,"NYJ","Kick Attempt Good",44240,9,1312
"1310",2019110304,3164,"MIA","Kick Attempt Good",46298,6,965
"1311",2019110304,4363,"NYJ","Kick Attempt Good",44240,11,19
"1312",2019110305,447,"PHI","Kick Attempt Good",44966,0,3108
"1313",2019110305,970,"PHI","Kick Attempt Good",44966,3,2605
"1314",2019110305,4048,"PHI","Kick Attempt Good",44966,5,29
"1315",2019110306,378,"IND","Kick Attempt Good",21213,0,3132
"1316",2019110306,642,"PIT","Kick Attempt Good",41953,-3,2761
"1317",2019110306,1846,"PIT","Kick Attempt Good",41953,-6,1800
"1318",2019110306,2890,"PIT","Kick Attempt Good",41953,2,900
"1319",2019110306,3524,"PIT","Kick Attempt Good",41953,-1,399
"1320",2019110306,4126,"IND","Kick Attempt No Good",21213,2,74
"1321",2019110307,1089,"OAK","Kick Attempt Good",46236,0,2614
"1322",2019110307,2392,"OAK","Kick Attempt No Good",46236,3,1555
"1323",2019110307,2697,"DET","Kick Attempt Good",31446,3,1187
"1324",2019110308,1202,"SEA","Kick Attempt No Good",41175,-7,2468
"1325",2019110308,2187,"TB","Kick Attempt No Good",47928,-8,1802
"1326",2019110308,3019,"TB","Kick Attempt Good",47928,0,1102
"1327",2019110308,3363,"SEA","Kick Attempt Good",41175,-3,870
"1328",2019110308,3833,"SEA","Kick Attempt Good",41175,0,502
"1329",2019110308,3987,"TB","Kick Attempt Good",47928,3,327
"1330",2019110308,4726,"SEA","Kick Attempt No Good",41175,0,3
"1331",2019110309,943,"CLE","Kick Attempt Good",47953,7,2572
"1332",2019110309,1231,"CLE","Kick Attempt Good",47953,11,2237
"1333",2019110309,1501,"CLE","Kick Attempt Good",47953,8,2033
"1334",2019110309,1662,"DEN","Kick Attempt Good",40276,5,1912
"1335",2019110309,2097,"CLE","Kick Attempt Good",47953,8,1819
"1336",2019110310,415,"LAC","Kick Attempt Good",46342,0,3120
"1337",2019110310,732,"LAC","Kick Attempt Good",46342,3,2769
"1338",2019110310,1803,"LAC","Kick Attempt Good",46342,6,1805
"1339",2019110310,2104,"LAC","Kick Attempt Good",46342,9,1486
"1340",2019110310,2626,"GB","Kick Attempt Good",32386,19,950
"1341",2019110310,3505,"LAC","Kick Attempt No Good",46342,15,135
"1342",2019110311,732,"BAL","Kick Attempt Good",39470,7,2853
"1343",2019110311,1901,"NE","Kick Attempt Good",32371,10,2024
"1344",2019110311,2368,"NE","Kick Attempt Good",32371,7,1810
"1345",2019110400,485,"DAL","Kick Attempt Good",40775,3,3203
"1346",2019110400,875,"DAL","Kick Attempt No Good",40775,0,2834
"1347",2019110400,1676,"NYG","Kick Attempt Good",43937,6,1973
"1348",2019110400,2151,"DAL","Kick Attempt Good",40775,2,1803
"1349",2019110400,2753,"DAL","Kick Attempt Good",40775,-1,1186
"1350",2019110400,2972,"NYG","Kick Attempt Good",43937,-4,930
"1351",2019110400,3423,"NYG","Kick Attempt Good",43937,-8,713
"1352",2019110700,432,"OAK","Kick Attempt Good",46236,0,3185
"1353",2019110700,2392,"OAK","Kick Attempt Good",46236,3,1596
"1354",2019110700,2598,"OAK","Kick Attempt No Good",46236,6,1381
"1355",2019110700,3015,"LAC","Kick Attempt Good",46342,6,928
"1356",2019111000,370,"DET","Kick Attempt Good",31446,0,3225
"1357",2019111000,1797,"DET","Kick Attempt Good",31446,-3,2086
"1358",2019111001,880,"CIN","Kick Attempt Good",38691,-14,2619
"1359",2019111001,3451,"CIN","Kick Attempt Good",38691,-39,154
"1360",2019111002,1635,"CLE","Kick Attempt Good",47953,-1,2018
"1361",2019111002,2000,"BUF","Kick Attempt No Good",33469,2,1820
"1362",2019111002,2828,"CLE","Kick Attempt Good",47953,0,1133
"1363",2019111002,4405,"BUF","Kick Attempt No Good",33469,3,22
"1364",2019111003,937,"CAR","Kick Attempt Good",48337,0,2700
"1365",2019111003,2890,"GB","Kick Attempt Good",32386,11,986
"1366",2019111004,368,"ATL","Kick Attempt Good",45576,0,3272
"1367",2019111004,638,"NO","Kick Attempt Good",43689,-3,2953
"1368",2019111004,1908,"ATL","Kick Attempt Good",45576,-7,1895
"1369",2019111004,2262,"NO","Kick Attempt Good",43689,-10,1805
"1370",2019111004,2922,"NO","Kick Attempt Good",43689,-7,1269
"1371",2019111004,3838,"ATL","Kick Attempt Good",45576,-11,453
"1372",2019111004,4279,"ATL","Kick Attempt Good",45576,-14,155
"1373",2019111005,2910,"NYJ","Kick Attempt Good",44240,-6,1006
"1374",2019111005,3494,"NYJ","Kick Attempt Good",44240,4,459
"1375",2019111006,259,"ARI","Kick Attempt Good",45037,0,3377
"1376",2019111006,1016,"ARI","Kick Attempt Good",45037,4,2659
"1377",2019111006,1339,"TB","Kick Attempt Good",47928,1,2337
"1378",2019111006,2688,"TB","Kick Attempt Good",47928,4,1422
"1379",2019111006,3692,"TB","Kick Attempt Good",47928,0,588
"1380",2019111007,697,"KC","Kick Attempt Good",45046,-7,2987
"1381",2019111007,1815,"KC","Kick Attempt Good",45046,3,1877
"1382",2019111007,2877,"KC","Kick Attempt Good",45046,1,1023
"1383",2019111007,3677,"KC","Kick Attempt Good",45046,-2,199
"1384",2019111007,3980,"KC","Non-Special Teams Result",NA,-5,87
"1385",2019111007,4301,"KC","Blocked Kick Attempt",45046,3,3
"1386",2019111008,504,"MIA","Kick Attempt Good",46298,0,3109
"1387",2019111008,2539,"IND","Kick Attempt Good",21213,-10,1374
"1388",2019111008,3001,"IND","Kick Attempt Good",21213,-7,943
"1389",2019111008,3773,"MIA","Kick Attempt Good",46298,-1,216
"1390",2019111009,4490,"PIT","Kick Attempt Good",41953,2,169
"1391",2019111010,248,"DAL","Kick Attempt No Good",40775,0,3428
"1392",2019111010,3511,"DAL","Kick Attempt Good",40775,-7,603
"1393",2019111100,426,"SF","Kick Attempt Good",48488,0,3204
"1394",2019111100,4080,"SEA","Kick Attempt Good",41175,0,109
"1395",2019111100,4387,"SF","Kick Attempt Good",48488,-3,6
"1396",2019111400,635,"PIT","Kick Attempt No Good",41953,7,3172
"1397",2019111400,2016,"CLE","Kick Attempt No Good",47953,14,1956
"1398",2019111400,3393,"CLE","Kick Attempt No Good",47953,7,901
"1399",2019111700,349,"BAL","Kick Attempt No Good",39470,0,3307
"1400",2019111700,791,"BAL","Non-Special Teams Result",NA,0,2825
"1401",2019111700,2265,"HOU","Kick Attempt No Good",43846,14,1811
"1402",2019111700,2910,"BAL","Kick Attempt Good",39470,21,1316
"1403",2019111700,3241,"BAL","Kick Attempt Good",39470,24,995
"1404",2019111701,216,"ATL","Kick Attempt Good",45576,0,3399
"1405",2019111701,511,"ATL","Kick Attempt No Good",45576,-3,3099
"1406",2019111701,1386,"ATL","Kick Attempt Good",45576,-10,2145
"1407",2019111701,3344,"CAR","Kick Attempt Good",48337,-26,784
"1408",2019111701,3693,"ATL","Kick Attempt Good",45576,-23,425
"1409",2019111702,2931,"DAL","Kick Attempt Good",40775,-3,1205
"1410",2019111703,1195,"IND","Kick Attempt Good",21213,0,2310
"1411",2019111703,3100,"JAX","Kick Attempt No Good",43068,17,897
"1412",2019111704,196,"BUF","Kick Attempt Good",33469,0,3429
"1413",2019111704,632,"BUF","Kick Attempt Good",33469,-3,2974
"1414",2019111704,1380,"BUF","Kick Attempt Good",33469,-13,2266
"1415",2019111705,199,"DEN","Kick Attempt Good",40276,0,3396
"1416",2019111705,1890,"DEN","Kick Attempt Good",40276,-17,1870
"1417",2019111705,2737,"DEN","Kick Attempt Good",40276,-13,1167
"1418",2019111705,3609,"DEN","Kick Attempt No Good",40276,-3,499
"1419",2019111706,326,"NO","Kick Attempt Good",43689,0,3229
"1420",2019111706,738,"NO","Kick Attempt Good",43689,-3,2754
"1421",2019111706,2409,"TB","Kick Attempt Good",47928,-13,1573
"1422",2019111707,1420,"WAS","Kick Attempt Good",40125,-13,2349
"1423",2019111707,1607,"WAS","Kick Attempt No Good",40125,-10,2201
"1424",2019111707,4004,"NYJ","Kick Attempt No Good",44240,-23,277
"1425",2019111708,2360,"SF","Kick Attempt Good",48488,-9,1803
"1426",2019111708,3236,"ARI","Kick Attempt Good",45037,1,1078
"1427",2019111709,2024,"CIN","Kick Attempt No Good",38691,7,1808
"1428",2019111709,2519,"CIN","Kick Attempt Good",38691,7,1348
"1429",2019111709,3302,"OAK","Kick Attempt Good",46236,4,555
"1430",2019111710,178,"PHI","Kick Attempt Good",44966,0,3522
"1431",2019111710,1463,"NE","Kick Attempt Good",32371,10,2320
"1432",2019111710,1851,"NE","Kick Attempt Good",32371,7,2004
"1433",2019111710,2043,"NE","Kick Attempt Good",32371,4,1907
"1434",2019111711,270,"CHI","Kick Attempt No Good",46426,0,3419
"1435",2019111711,1134,"LA","Kick Attempt Good",38701,0,2498
"1436",2019111800,245,"LAC","Kick Attempt Good",46342,0,3274
"1437",2019111800,629,"LAC","Kick Attempt No Good",46342,3,2981
"1438",2019111800,1497,"LAC","Kick Attempt Good",46342,-4,2103
"1439",2019111800,1773,"KC","Kick Attempt Good",45046,-1,1907
"1440",2019111800,2114,"LAC","Kick Attempt Good",46342,-4,1801
"1441",2019112100,912,"HOU","Kick Attempt Good",43846,0,2626
"1442",2019112100,2005,"IND","Kick Attempt Good",21213,3,1802
"1443",2019112100,2667,"HOU","Kick Attempt Good",43846,-7,1067
"1444",2019112400,189,"ATL","Kick Attempt Good",45576,0,3472
"1445",2019112400,3083,"ATL","Kick Attempt Good",45576,-15,1005
"1446",2019112400,3310,"TB","Kick Attempt Good",47928,-12,773
"1447",2019112400,3630,"ATL","Kick Attempt Good",45576,-15,496
"1448",2019112401,700,"BUF","Kick Attempt Good",33469,0,2775
"1449",2019112401,1208,"BUF","Kick Attempt Good",33469,3,2292
"1450",2019112401,2601,"DEN","Kick Attempt Good",40276,13,1365
"1451",2019112402,1742,"NYG","Kick Attempt No Good",43937,-7,2150
"1452",2019112402,1990,"NYG","Kick Attempt No Good",43937,-7,1920
"1453",2019112402,2260,"CHI","Kick Attempt Good",46426,-7,1811
"1454",2019112402,2829,"CHI","Kick Attempt Good",46426,3,1332
"1455",2019112403,1329,"PIT","Kick Attempt Good",41953,0,2004
"1456",2019112403,2642,"CIN","Kick Attempt Good",38691,-3,1211
"1457",2019112403,3322,"PIT","Kick Attempt Good",41953,0,724
"1458",2019112403,3937,"PIT","Kick Attempt Good",41953,-3,201
"1459",2019112404,2334,"MIA","Kick Attempt Good",46298,28,1801
"1460",2019112404,2961,"CLE","Kick Attempt No Good",47953,18,1148
"1461",2019112404,3571,"CLE","Kick Attempt Good",47953,11,685
"1462",2019112404,3946,"CLE","Kick Attempt Good",47953,14,414
"1463",2019112405,1090,"NO","Kick Attempt Good",43689,8,2619
"1464",2019112405,1374,"CAR","Kick Attempt Good",48337,11,2293
"1465",2019112405,2685,"CAR","Kick Attempt Good",48337,9,1421
"1466",2019112405,4351,"CAR","Kick Attempt No Good",48337,0,120
"1467",2019112405,4699,"NO","Kick Attempt Good",43689,0,3
"1468",2019112406,288,"OAK","Kick Attempt Good",46236,0,3300
"1469",2019112406,1397,"OAK","Kick Attempt No Good",46236,7,2237
"1470",2019112407,255,"DET","Kick Attempt No Good",31446,0,3297
"1471",2019112407,578,"WAS","Kick Attempt Good",40125,0,2854
"1472",2019112407,857,"DET","Kick Attempt Good",31446,3,2592
"1473",2019112407,1345,"WAS","Kick Attempt Good",40125,7,2148
"1474",2019112407,1881,"DET","Kick Attempt Good",31446,10,1819
"1475",2019112407,3142,"DET","Kick Attempt Good",31446,0,723
"1476",2019112407,3958,"WAS","Kick Attempt Good",40125,-3,114
"1477",2019112407,4269,"WAS","Kick Attempt Good",40125,0,20
"1478",2019112408,1481,"JAX","Kick Attempt Good",43068,7,1915
"1479",2019112408,3680,"JAX","Kick Attempt Good",43068,25,293
"1480",2019112409,1076,"NE","Kick Attempt Good",32371,7,2571
"1481",2019112409,1295,"DAL","Kick Attempt Good",40775,10,2320
"1482",2019112409,1505,"NE","Kick Attempt No Good",32371,7,2211
"1483",2019112409,1719,"DAL","Kick Attempt Good",40775,7,1951
"1484",2019112409,2004,"NE","Kick Attempt No Good",32371,4,1804
"1485",2019112409,3241,"NE","Kick Attempt Good",32371,4,577
"1486",2019112409,3466,"DAL","Kick Attempt Good",40775,7,368
"1487",2019112411,449,"PHI","Kick Attempt Good",44966,0,3151
"1488",2019112411,1421,"SEA","Kick Attempt Good",41175,-4,2236
"1489",2019112500,1237,"LA","Kick Attempt Good",38701,-14,2390
"1490",2019112500,1756,"LA","Kick Attempt Good",38701,-18,1920
"1491",2019112500,3588,"BAL","Kick Attempt Good",39470,-36,401
"1492",2019112800,1984,"DET","Kick Attempt Good",31446,7,1993
"1493",2019112800,2246,"CHI","Kick Attempt Good",46426,10,1825
"1494",2019112800,3419,"DET","Kick Attempt Good",31446,0,651
"1495",2019112801,1540,"BUF","Kick Attempt No Good",33469,0,2070
"1496",2019112801,2165,"DAL","Blocked Kick Attempt",40775,-6,1804
"1497",2019112801,2414,"BUF","Kick Attempt Good",33469,-6,1552
"1498",2019112801,3484,"BUF","Kick Attempt Good",33469,-16,504
"1499",2019112802,1304,"NO","Kick Attempt Good",43689,-1,2349
"1500",2019112802,1570,"ATL","Kick Attempt No Good",45576,-4,2041
"1501",2019112802,2078,"ATL","Kick Attempt Good",45576,-11,1808
"1502",2019112802,2634,"NO","Kick Attempt Good",43689,-8,1259
"1503",2019112802,3350,"NO","Kick Attempt Good",43689,-11,619
"1504",2019112802,3638,"NO","Kick Attempt Good",43689,-14,392
"1505",2019112802,4185,"ATL","Kick Attempt Good",45576,-11,120
"1506",2019120100,1625,"BAL","Kick Attempt Good",39470,0,1921
"1507",2019120100,1950,"SF","Blocked Kick Attempt",30403,3,1804
"1508",2019120100,2492,"SF","Kick Attempt Good",30403,3,1121
"1509",2019120100,3569,"BAL","Kick Attempt Good",39470,0,3
"1510",2019120101,655,"WAS","Kick Attempt Good",40125,14,2892
"1511",2019120101,1178,"WAS","Kick Attempt Good",40125,11,2482
"1512",2019120101,2220,"WAS","Blocked Kick Attempt",40125,2,1810
"1513",2019120101,2547,"WAS","Kick Attempt Good",40125,2,1417
"1514",2019120102,323,"NYJ","Kick Attempt Good",44240,0,3252
"1515",2019120102,1121,"CIN","Kick Attempt Good",38691,4,2357
"1516",2019120102,1987,"NYJ","Kick Attempt Good",44240,14,1809
"1517",2019120102,2314,"CIN","Kick Attempt No Good",38691,11,1571
"1518",2019120102,2901,"CIN","Kick Attempt Good",38691,13,979
"1519",2019120103,781,"IND","Kick Attempt No Good",21213,0,2836
"1520",2019120103,906,"IND","Blocked Kick Attempt",21213,0,2752
"1521",2019120103,1349,"IND","Kick Attempt Good",21213,0,2171
"1522",2019120103,2670,"TEN","Kick Attempt Good",34707,3,1170
"1523",2019120103,3572,"IND","Blocked Kick Attempt",21213,0,312
"1524",2019120104,2036,"TB","Kick Attempt Good",47928,-22,1860
"1525",2019120104,2924,"JAX","Kick Attempt Good",43068,-25,1251
"1526",2019120104,4275,"TB","Kick Attempt Good",47928,-14,143
"1527",2019120105,1847,"OAK","Kick Attempt No Good",46236,21,1869
"1528",2019120105,2285,"KC","Kick Attempt Good",45046,21,1628
"1529",2019120105,3008,"OAK","Kick Attempt Good",46236,31,900
"1530",2019120106,472,"PHI","Kick Attempt Good",44966,-7,3315
"1531",2019120106,1277,"PHI","Kick Attempt Good",44966,-3,2473
"1532",2019120106,1734,"MIA","Non-Special Teams Result",NA,-6,2084
"1533",2019120106,2800,"PHI","Kick Attempt No Good",44966,-8,1176
"1534",2019120106,4012,"MIA","Kick Attempt Good",46298,6,222
"1535",2019120106,4272,"PHI","Kick Attempt Good",44966,9,115
"1536",2019120107,1174,"GB","Kick Attempt Good",32386,-7,2527
"1537",2019120108,274,"LA","Kick Attempt Good",38701,0,3300
"1538",2019120108,607,"LA","Kick Attempt No Good",38701,-3,3059
"1539",2019120108,2248,"LA","Kick Attempt Good",38701,-17,1804
"1540",2019120109,1183,"LAC","Kick Attempt Good",46342,14,2371
"1541",2019120109,1438,"DEN","Kick Attempt Good",40276,11,2136
"1542",2019120109,3150,"LAC","Kick Attempt No Good",46342,0,560
"1543",2019120109,3361,"DEN","Kick Attempt Good",40276,0,271
"1544",2019120109,3697,"LAC","Kick Attempt Good",46342,3,19
"1545",2019120109,3797,"DEN","Kick Attempt Good",40276,0,3
"1546",2019120110,423,"CLE","Kick Attempt Good",47953,0,3154
"1547",2019120110,1426,"PIT","Kick Attempt Good",41953,-10,1980
"1548",2019120110,2934,"PIT","Kick Attempt Good",41953,7,831
"1549",2019120110,3331,"CLE","Kick Attempt Good",47953,10,454
"1550",2019120111,448,"NE","Kick Attempt Good",38220,0,3127
"1551",2019120200,1587,"SEA","Kick Attempt Good",41175,-7,1862
"1552",2019120200,1834,"MIN","Kick Attempt Good",38134,-4,1801
"1553",2019120200,4115,"SEA","Kick Attempt Good",41175,4,25
"1554",2019120500,1355,"CHI","Kick Attempt Good",46426,0,2290
"1555",2019120500,1554,"DAL","Kick Attempt No Good",40775,3,2105
"1556",2019120500,4749,"DAL","Kick Attempt Good",40775,10,12
"1557",2019120800,716,"ATL","Kick Attempt Good",45576,0,2871
"1558",2019120800,954,"CAR","Kick Attempt Good",48337,3,2696
"1559",2019120800,2213,"ATL","Kick Attempt Good",45576,0,1802
"1560",2019120800,2920,"ATL","Kick Attempt Good",45576,17,1199
"1561",2019120800,3448,"ATL","Kick Attempt Good",45576,20,704
"1562",2019120801,554,"BAL","Kick Attempt Good",39470,0,3000
"1563",2019120801,1436,"BUF","Kick Attempt Good",33469,-10,2304
"1564",2019120801,2107,"BUF","Kick Attempt Good",33469,-7,1830
"1565",2019120801,2515,"BUF","Kick Attempt Good",33469,-11,1591
"1566",2019120802,214,"CIN","Kick Attempt Good",38691,0,3360
"1567",2019120802,784,"CIN","Kick Attempt Good",38691,4,2801
"1568",2019120802,2937,"CIN","Kick Attempt Good",38691,8,1183
"1569",2019120802,3151,"CLE","Kick Attempt Good",47953,5,920
"1570",2019120802,4176,"CLE","Kick Attempt Good",47953,8,69
"1571",2019120802,4340,"CIN","Kick Attempt Good",38691,11,16
"1572",2019120803,2202,"GB","Kick Attempt Good",32386,8,1511
"1573",2019120803,2786,"WAS","Kick Attempt Good",40125,11,916
"1574",2019120803,3504,"GB","Kick Attempt Good",32386,8,158
"1575",2019120804,1375,"HOU","Kick Attempt Good",43846,-21,2333
"1576",2019120804,1589,"DEN","Kick Attempt Good",40276,-18,1987
"1577",2019120805,1585,"MIN","Kick Attempt Good",38134,7,2085
"1578",2019120805,2069,"DET","Kick Attempt No Good",31446,10,1870
"1579",2019120805,3323,"MIN","Kick Attempt Good",38134,17,900
"1580",2019120806,2918,"NO","Kick Attempt Good",43689,-5,1196
"1581",2019120806,4216,"SF","Kick Attempt Good",30403,-2,148
"1582",2019120806,4755,"SF","Kick Attempt Good",30403,1,2
"1583",2019120807,682,"MIA","Kick Attempt Good",46298,0,2890
"1584",2019120807,1192,"NYJ","Kick Attempt Good",44240,3,2465
"1585",2019120807,2007,"MIA","Kick Attempt Good",46298,10,1822
"1586",2019120807,2304,"MIA","Kick Attempt Good",46298,7,1546
"1587",2019120807,2566,"MIA","Kick Attempt No Good",46298,4,1269
"1588",2019120807,3289,"MIA","Kick Attempt Good",46298,4,656
"1589",2019120807,3592,"MIA","Kick Attempt Good",46298,1,423
"1590",2019120807,4134,"MIA","Kick Attempt Good",46298,1,97
"1591",2019120807,4394,"NYJ","Kick Attempt Good",44240,-2,3
"1592",2019120808,581,"IND","Kick Attempt Good",48488,-7,3118
"1593",2019120808,2306,"IND","Kick Attempt Good",48488,-3,1803
"1594",2019120808,3425,"TB","Kick Attempt Good",47928,-7,785
"1595",2019120808,3747,"IND","Kick Attempt No Good",48488,-4,498
"1596",2019120809,1993,"LAC","Kick Attempt Good",46342,-18,1808
"1597",2019120810,495,"PIT","Kick Attempt Good",41953,0,2964
"1598",2019120810,1102,"ARI","Kick Attempt Good",45037,-10,2479
"1599",2019120810,1891,"PIT","Kick Attempt Good",41953,0,1804
"1600",2019120810,3706,"PIT","Kick Attempt Good",41953,-3,106
"1601",2019120811,679,"KC","Kick Attempt Good",45046,7,3137
"1602",2019120811,998,"NE","Blocked Kick Attempt",32371,4,2826
"1603",2019120811,2388,"KC","Kick Attempt Good",45046,-10,1862
"1604",2019120811,2784,"KC","Kick Attempt Good",45046,-13,1430
"1605",2019120811,3694,"NE","Kick Attempt Good",32371,-10,705
"1606",2019120812,2051,"TEN","Kick Attempt No Good",34707,0,1804
"1607",2019120813,327,"SEA","Kick Attempt Good",41175,0,3219
"1608",2019120813,2645,"LA","Blocked Kick Attempt",38701,12,1245
"1609",2019120813,3610,"SEA","Kick Attempt Good",41175,19,427
"1610",2019120900,1190,"PHI","Kick Attempt Good",44966,-7,2376
"1611",2019120900,1413,"NYG","Kick Attempt Good",43937,-4,2133
"1612",2019120900,3350,"PHI","Kick Attempt No Good",44966,-7,600
"1613",2019121500,2284,"CAR","Kick Attempt Good",48337,-13,1600
"1614",2019121500,2949,"SEA","Kick Attempt Good",41175,-10,932
"1615",2019121501,828,"CIN","Kick Attempt Good",38691,0,2718
"1616",2019121501,1614,"NE","Kick Attempt Good",32371,3,2035
"1617",2019121501,1962,"NE","Kick Attempt Good",32371,0,1810
"1618",2019121501,3407,"CIN","Kick Attempt Good",38691,-17,398
"1619",2019121502,1733,"DET","Kick Attempt Good",31446,-21,2001
"1620",2019121502,2517,"TB","Kick Attempt Good",47928,-18,1596
"1621",2019121502,3725,"TB","Kick Attempt No Good",47928,-7,484
"1622",2019121503,1636,"CHI","Kick Attempt Good",46426,7,1908
"1623",2019121503,2966,"CHI","Kick Attempt Good",46426,18,900
"1624",2019121504,1009,"KC","Kick Attempt Good",45046,6,2582
"1625",2019121504,1402,"KC","Kick Attempt Good",45046,9,2187
"1626",2019121504,1706,"DEN","Kick Attempt Good",40276,12,1920
"1627",2019121504,2017,"KC","Kick Attempt Good",45046,9,1802
"1628",2019121505,275,"MIA","Kick Attempt No Good",46298,0,3344
"1629",2019121505,1882,"MIA","Kick Attempt Good",46298,0,1847
"1630",2019121505,2549,"MIA","Kick Attempt Good",46298,4,1429
"1631",2019121506,2836,"BUF","Kick Attempt Good",33469,3,747
