"","gameId","playId","playDescription","quarter","possessionTeam","specialTeamsResult","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain","Result"
"2348",2020112901,1933,"(2:21) T.Bass 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF","Kick Attempt Good",52596,"02:21:00",45,14,6,8,1941,1
"2349",2020112901,3471,"(10:20) M.Badgley 27 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,"LAC","Kick Attempt Good",46342,"10:20:00",27,24,14,10,620,1
"2350",2020112901,4083,"(3:31) T.Bass 43 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF","Kick Attempt Good",52596,"03:31:00",43,24,17,7,211,1
"2351",2020112902,1516,"(3:37) R.Bullock 44 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,"CIN","Kick Attempt Good",38691,"03:37:00",44,7,7,0,2017,1
"2352",2020112902,1831,"(:26) G.Gano 49 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",2,"NYG","Kick Attempt Good",35102,"00:26:00",49,10,7,3,1826,1
"2353",2020112902,2247,"(8:10) G.Gano 40 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",3,"NYG","Kick Attempt Good",35102,"08:10:00",40,10,10,0,1390,1
"2354",2020112902,2871,"(11:40) G.Gano 39 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",4,"NYG","Kick Attempt Good",35102,"11:40:00",39,10,13,-3,700,1
"2355",2020112902,3400,"(3:58) G.Gano 32 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",4,"NYG","Kick Attempt Good",35102,"03:58:00",32,10,16,-6,238,1
"2356",2020112903,3294,"(:49) S.Gostkowski 49 yard field goal is GOOD, Center-M.Overton, Holder-B.Kern.",3,"TEN","Kick Attempt Good",30932,"00:49:00",49,14,35,-21,949,1
"2357",2020112904,918,"(13:41) A.Rosas 24 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43937,"13:41:00",24,3,7,-4,2621,1
"2358",2020112904,1251,"(7:07) C.Parkey 24 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE","Kick Attempt Good",41688,"07:07:00",24,6,7,-1,2227,1
"2359",2020112904,1909,"(:04) A.Rosas 54 yard field goal is No Good, Wide Right, Center-R.Matiscik, Holder-L.Cooke.",2,"JAX","Kick Attempt No Good",43937,"00:04:00",54,13,17,-4,1804,0
"2360",2020112904,2465,"(6:50) C.Parkey 45 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,"CLE","Kick Attempt Good",41688,"06:50:00",45,19,17,2,1310,1
"2361",2020112905,1983,"(:05) D.Bailey 53 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",2,"MIN","Kick Attempt Good",38134,"00:05:00",53,7,7,0,1805,1
"2362",2020112905,2642,"(5:27) J.Slye 28 yard field goal is BLOCKED (D.Wonnum), Center-J.Jansen, Holder-J.Charlton, RECOVERED by MIN-K.Boyd at MIN 20. K.Boyd to MIN 22 for 2 yards (J.Slye).",3,"CAR","Blocked Kick Attempt",48337,"05:27:00",NA,10,21,-11,1227,0
"2363",2020112905,3082,"(14:49) D.Bailey 25 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",4,"MIN","Kick Attempt Good",38134,"14:49:00",25,10,21,-11,889,1
"2364",2020112905,3423,"(11:35) J.Slye 40 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.",4,"CAR","Kick Attempt Good",48337,"11:35:00",40,13,21,-8,695,1
"2365",2020112905,4064,"(1:54) J.Slye 21 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.",4,"CAR","Kick Attempt Good",48337,"01:54:00",21,21,24,-3,114,1
"2366",2020112905,4506,"(:06) J.Slye 54 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-J.Charlton.",4,"CAR","Kick Attempt No Good",48337,"00:06:00",54,28,27,1,6,0
"2367",2020112906,842,"(1:53) Z.Gonzalez 47 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI","Kick Attempt Good",45037,"01:53:00",47,0,7,-7,2813,1
"2368",2020112906,2347,"(7:50) N.Folk 22 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",3,"NE","Kick Attempt Good",32371,"07:50:00",22,7,10,-3,1370,1
"2369",2020112906,3781,"(1:52) Z.Gonzalez 45 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",4,"ARI","Kick Attempt No Good",45037,"01:52:00",45,17,17,0,112,0
"2370",2020112906,3965,"(:03) N.Folk 50 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,"NE","Kick Attempt Good",32371,"00:03:00",50,17,17,0,3,1
"2371",2020112907,268,"(9:50) S.Castillo 38 yard field goal is GOOD, Center-T.Hennessy, Holder-B.Mann.",1,"NYJ","Kick Attempt Good",42112,"09:50:00",38,0,0,0,3290,1
"2372",2020112907,1727,"(5:28) J.Sanders 51 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,"MIA","Kick Attempt Good",46298,"05:28:00",51,3,10,-7,2128,1
"2373",2020112907,2186,"(:03) S.Castillo 29 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-B.Mann.",2,"NYJ","Kick Attempt No Good",42112,"00:03:00",29,3,13,-10,1803,0
"2374",2020112908,1828,"(:05) W.Lutz 40 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt Good",43689,"00:05:00",40,0,14,-14,1805,1
"2375",2020112908,2314,"(7:01) B.McManus 58 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.",3,"DEN","Kick Attempt Good",40276,"07:01:00",58,0,17,-17,1321,1
"2376",2020112909,517,"(6:57) M.Gay 48 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,"LA","Kick Attempt Good",47928,"06:57:00",48,0,0,0,3117,1
"2377",2020112909,2031,"(:07) R.Gould 50 yard field goal is No Good, Wide Right, Center-T.Pepper, Holder-M.Wishnowsky.",2,"SF","Kick Attempt No Good",30403,"00:07:00",50,3,7,-4,1807,0
"2378",2020112909,2805,"(4:35) R.Gould 46 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",3,"SF","Kick Attempt Good",30403,"04:35:00",46,3,14,-11,1175,1
"2379",2020112909,2981,"(2:42) M.Gay 41 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,"LA","Kick Attempt Good",47928,"02:42:00",41,3,17,-14,1062,1
"2380",2020112909,3790,"(3:15) R.Gould 44 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",4,"SF","Kick Attempt Good",30403,"03:15:00",44,20,17,3,195,1
"2381",2020112909,4375,"(:04) R.Gould 42 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",4,"SF","Kick Attempt Good",30403,"00:04:00",42,20,20,0,4,1
"2382",2020112910,264,"(12:18) H.Butker 19 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",1,"KC","Kick Attempt Good",45046,"12:18:00",19,0,0,0,3438,1
"2383",2020112910,2153,"(:18) H.Butker 29 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,"KC","Kick Attempt Good",45046,"00:18:00",29,7,17,-10,1818,1
"2384",2020112910,2406,"(11:08) R.Succop 26 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,"TB","Kick Attempt Good",34707,"11:08:00",26,7,20,-13,1568,1
"2385",2020112911,554,"(5:17) C.Santos 27 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI","Kick Attempt Good",41991,"05:17:00",27,6,0,6,3017,1
"2386",2020113000,2923,"(2:10) J.Myers 44 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",3,"SEA","Kick Attempt Good",41175,"02:10:00",44,9,14,-5,1030,1
"2387",2020113000,4083,"(1:16) J.Myers 39 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA","Kick Attempt Good",41175,"01:16:00",39,9,20,-11,76,1
"2388",2020120200,1164,"(11:52) C.Boswell 25 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT","Kick Attempt Good",41953,"11:52:00",25,6,7,-1,2512,1
"2389",2020120200,1594,"(4:30) C.Boswell 27 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT","Kick Attempt Good",41953,"04:30:00",27,9,7,2,2070,1
"2390",2020120600,705,"(4:00) Y.Koo 53 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",1,"ATL","Kick Attempt Good",45576,"04:00:00",53,0,7,-7,2940,1
"2391",2020120600,1236,"(12:00) W.Lutz 40 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",2,"NO","Kick Attempt No Good",43689,"12:00:00",40,3,7,-4,2520,0
"2392",2020120600,1692,"(4:55) Y.Koo 30 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,"ATL","Kick Attempt Good",45576,"04:55:00",30,3,7,-4,2095,1
"2393",2020120600,2412,"(:05) Y.Koo 28 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,"ATL","Kick Attempt Good",45576,"00:05:00",28,6,14,-8,1805,1
"2394",2020120601,187,"(12:42) C.Santos 45 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI","Kick Attempt Good",41991,"12:42:00",45,0,0,0,3462,1
"2395",2020120602,827,"(4:37) K.Fairbairn 52 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",1,"HOU","Kick Attempt Good",43846,"04:37:00",52,7,7,0,2977,1
"2396",2020120602,1371,"(12:36) K.Fairbairn 53 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt No Good",43846,"12:36:00",53,10,14,-4,2556,0
"2397",2020120602,2111,"(1:15) R.Blankenship 42 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",2,"IND","Kick Attempt Good",52751,"01:15:00",42,17,21,-4,1875,1
"2398",2020120602,2354,"(:08) K.Fairbairn 34 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,"HOU","Kick Attempt Good",43846,"00:08:00",34,17,24,-7,1808,1
"2399",2020120603,1093,"(11:46) J.Sanders 25 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,"MIA","Kick Attempt Good",46298,"11:46:00",25,0,7,-7,2506,1
"2400",2020120603,1826,"(1:03) R.Bullock 53 yard field goal is No Good, Wide Left, Center-C.Harris, Holder-K.Huber.",2,"CIN","Kick Attempt No Good",38691,"01:03:00",53,3,7,-4,1863,0
"2401",2020120603,2030,"(:03) J.Sanders 48 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,"MIA","Kick Attempt Good",46298,"00:03:00",48,3,7,-4,1803,1
"2402",2020120603,2641,"(5:37) J.Sanders 23 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",3,"MIA","Kick Attempt Good",46298,"05:37:00",23,13,7,6,1237,1
"2403",2020120603,3090,"(13:24) J.Sanders 19 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",4,"MIA","Kick Attempt Good",46298,"13:24:00",19,16,7,9,804,1
"2404",2020120604,549,"(6:07) C.McLaughlin 22 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.",1,"JAX","Kick Attempt Good",48488,"06:07:00",22,0,6,-6,3067,1
"2405",2020120604,3900,"(3:55) D.Bailey 48 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",4,"MIN","Kick Attempt Good",38134,"03:55:00",48,21,16,5,235,1
"2406",2020120604,4568,"(:01) C.McLaughlin 62 yard field goal is No Good, Short, Center-R.Matiscik, Holder-L.Cooke.",4,"JAX","Kick Attempt No Good",48488,"00:01:00",62,24,24,0,1,0
"2407",2020120605,1444,"(6:11) D.Carlson 48 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,"LV","Kick Attempt Good",46236,"06:11:00",48,13,7,6,2171,1
"2408",2020120607,245,"(10:47) C.Parkey 27 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",1,"CLE","Kick Attempt Good",41688,"10:47:00",27,0,0,0,3347,1
"2409",2020120607,2886,"(5:33) C.Parkey 43 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,"CLE","Kick Attempt Good",41688,"05:33:00",43,21,38,-17,1233,1
"2410",2020120608,2325,"(:08) Z.Gonzalez 48 yard field goal is No Good, Wide Left, Center-A.Brewer, Holder-A.Lee.",2,"ARI","Kick Attempt No Good",45037,"00:08:00",48,7,14,-7,1808,0
"2411",2020120608,2632,"(10:31) M.Gay 39 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,"LA","Kick Attempt Good",47928,"10:31:00",39,7,14,-7,1531,1
"2412",2020120608,4188,"(5:15) M.Gay 37 yard field goal is No Good, Hit Left Upright, Center-J.McQuaide, Holder-J.Hekker.",4,"LA","Kick Attempt No Good",47928,"05:15:00",37,21,31,-10,315,0
"2413",2020120609,254,"(11:55) J.Myers 31 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",1,"SEA","Kick Attempt Good",41175,"11:55:00",31,0,0,0,3415,1
"2414",2020120609,3315,"(9:55) G.Gano 48 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",4,"NYG","Kick Attempt Good",35102,"09:55:00",48,5,14,-9,595,1
"2415",2020120610,424,"(7:58) J.Elliott 52 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,"PHI","Kick Attempt Good",44966,"07:58:00",52,0,0,0,3178,1
"2416",2020120610,2660,"(11:23) M.Crosby 40 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,"GB","Kick Attempt Good",32386,"11:23:00",40,20,3,17,683,1
"2417",2020120611,676,"(1:30) M.Badgley 46 yard field goal is No Good, Wide Right, Center-C.Mazza, Holder-T.Long.",1,"LAC","Kick Attempt No Good",46342,"01:30:00",46,0,7,-7,2790,0
"2418",2020120611,2112,"(:03) M.Badgley 58 yard field goal is BLOCKED (Co.Davis), Center-C.Mazza, Holder-T.Long, RECOVERED by NE-D.McCourty at LAC 44. D.McCourty for 44 yards, TOUCHDOWN.",2,"LAC","Blocked Kick Attempt",46342,"00:03:00",NA,0,21,-21,1803,0
"2419",2020120611,3323,"(11:25) N.Folk 32 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,"NE","Kick Attempt Good",32371,"11:25:00",32,0,35,-35,685,1
"2420",2020120612,577,"(4:04) B.McManus 53 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.",1,"DEN","Kick Attempt Good",40276,"04:04:00",53,0,0,0,2944,1
"2421",2020120612,750,"(:24) H.Butker 35 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",1,"KC","Kick Attempt Good",45046,"00:24:00",35,0,3,-3,2724,1
"2422",2020120612,1560,"(2:45) H.Butker 24 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,"KC","Kick Attempt Good",45046,"02:45:00",24,3,10,-7,1965,1
"2423",2020120612,1883,"(:33) B.McManus 57 yard field goal is No Good, Wide Left, Center-J.Bobenmoyer, Holder-S.Martin.",2,"DEN","Kick Attempt No Good",40276,"00:33:00",57,6,10,-4,1833,0
"2424",2020120612,2019,"(:03) H.Butker 23 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,"KC","Kick Attempt Good",45046,"00:03:00",23,6,10,-4,1803,1
"2425",2020120612,2294,"(10:36) H.Butker 31 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,"KC","Kick Attempt Good",45046,"10:36:00",31,9,10,-1,1536,1
"2426",2020120612,3833,"(1:09) H.Butker 48 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",4,"KC","Kick Attempt Good",45046,"01:09:00",48,19,16,3,69,1
"2427",2020120702,2334,"(:05) D.Hopkins 49 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way. Penalty on PIT-C.Heyward, Illegal Formation, declined.",2,"WAS","Kick Attempt Good",40125,"00:05:00",49,14,0,14,1805,1
"2428",2020120702,3519,"(15:00) M.Wright 37 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,"PIT","Kick Attempt Good",48329,"15:00:00",37,14,10,4,900,1
"2429",2020120702,4443,"(2:07) D.Hopkins 45 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way. Penalty on PIT-C.Sutton, Defensive Offside, declined.",4,"WAS","Kick Attempt Good",40125,"02:07:00",45,17,17,0,127,1
"2430",2020120702,4641,"(:21) D.Hopkins 45 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",4,"WAS","Kick Attempt Good",40125,"00:21:00",45,17,20,-3,21,1
"2431",2020120800,537,"(4:24) G.Zuerlein 31 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",1,"DAL","Kick Attempt Good",38701,"04:24:00",31,0,0,0,2964,1
"2432",2020120800,1128,"(8:57) J.Tucker 36 yard field goal is No Good, Wide Left, Center-M.Cox, Holder-S.Koch.",2,"BAL","Kick Attempt No Good",39470,"08:57:00",36,7,10,-3,2337,0
"2433",2020120800,1555,"(2:06) G.Zuerlein 40 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-H.Niswander.",2,"DAL","Kick Attempt No Good",38701,"02:06:00",40,14,10,4,1926,0
"2434",2020120800,1763,"(:50) J.Tucker 35 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL","Kick Attempt Good",39470,"00:50:00",35,14,10,4,1850,1
"2435",2020120800,2397,"(9:11) G.Zuerlein 53 yard field goal is No Good, Wide Left, Center-L.Ladouceur, Holder-H.Niswander.",3,"DAL","Kick Attempt No Good",38701,"09:11:00",53,17,10,7,1451,0
"2436",2020120800,2981,"(14:18) G.Zuerlein 52 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-H.Niswander.",4,"DAL","Kick Attempt No Good",38701,"14:18:00",52,24,10,14,858,0
"2437",2020120800,3230,"(8:18) J.Tucker 22 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"08:18:00",22,24,10,14,498,1
"2438",2020121000,1783,"(1:08) N.Folk 29 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",2,"NE","Kick Attempt Good",32371,"01:08:00",29,17,0,17,1868,1
"2439",2020121300,3349,"(5:15) J.Slye 26 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.",4,"CAR","Kick Attempt Good",48337,"05:15:00",26,17,25,-8,315,1
"2440",2020121301,2608,"(10:41) C.Santos 39 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI","Kick Attempt Good",41991,"10:41:00",39,30,7,23,1541,1
"2441",2020121301,3537,"(10:51) C.Santos 32 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI","Kick Attempt Good",41991,"10:51:00",32,33,7,26,651,1
"2442",2020121302,280,"(11:05) G.Zuerlein 34 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",1,"DAL","Kick Attempt Good",38701,"11:05:00",34,0,0,0,3365,1
"2443",2020121302,2046,"(11:38) G.Zuerlein 20 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",3,"DAL","Kick Attempt Good",38701,"11:38:00",20,7,17,-10,1598,1
"2444",2020121302,3381,"(5:17) G.Zuerlein 55 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",4,"DAL","Kick Attempt Good",38701,"05:17:00",55,7,20,-13,317,1
"2445",2020121303,4109,"(1:52) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.",4,"DET","Kick Attempt Good",31446,"01:52:00",32,21,31,-10,112,1
"2446",2020121304,1597,"(3:32) A.Rosas 53 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.",2,"JAX","Kick Attempt Good",43937,"03:32:00",53,0,7,-7,2012,1
"2447",2020121304,1961,"(:01) S.Gostkowski 53 yard field goal is GOOD, Center-M.Overton, Holder-B.Kern.",2,"TEN","Kick Attempt Good",30932,"00:01:00",53,3,14,-11,1801,1
"2448",2020121305,498,"(7:01) J.Sanders 45 yard field goal is No Good, Wide Right, Center-B.Ferguson, Holder-M.Haack.",1,"MIA","Kick Attempt No Good",46298,"07:01:00",45,0,0,0,3121,0
"2449",2020121305,4231,"(1:12) H.Butker 46 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",4,"KC","Kick Attempt Good",45046,"01:12:00",46,24,30,-6,72,1
"2450",2020121305,4387,"(:21) J.Sanders 44 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",4,"MIA","Kick Attempt Good",46298,"00:21:00",44,24,33,-9,21,1
"2451",2020121306,482,"(6:34) M.Nugent 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI","Kick Attempt Good",29874,"06:34:00",34,0,0,0,3094,1
"2452",2020121306,1207,"(8:28) M.Nugent 37 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI","Kick Attempt Good",29874,"08:28:00",37,0,3,-3,2308,1
"2453",2020121306,3189,"(12:42) M.Nugent 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI","Kick Attempt Good",29874,"12:42:00",34,7,20,-13,762,1
"2454",2020121306,3908,"(2:44) M.Nugent 30 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI","Kick Attempt Good",29874,"02:44:00",30,7,23,-16,164,1
"2455",2020121307,1057,"(9:35) D.Bailey 36 yard field goal is No Good, Wide Right, Center-A.DePaola, Holder-B.Colquitt.",2,"MIN","Kick Attempt No Good",38134,"09:35:00",36,0,6,-6,2375,0
"2456",2020121307,1989,"(:00) R.Succop 19 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,"TB","Kick Attempt Good",34707,"00:00:00",19,14,6,8,1800,1
"2457",2020121307,3143,"(9:04) D.Bailey 46 yard field goal is No Good, Wide Right, Center-A.DePaola, Holder-B.Colquitt.",4,"MIN","Kick Attempt No Good",38134,"09:04:00",46,23,14,9,544,0
"2458",2020121307,3327,"(5:20) R.Succop 48 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",4,"TB","Kick Attempt Good",34707,"05:20:00",48,23,14,9,320,1
"2459",2020121308,308,"(8:57) R.Blankenship 25 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",1,"IND","Kick Attempt Good",52751,"08:57:00",25,0,0,0,3237,1
"2460",2020121308,2042,"(:01) R.Blankenship 20 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",2,"IND","Kick Attempt Good",52751,"00:01:00",20,14,17,-3,1801,1
"2461",2020121308,2374,"(9:45) D.Carlson 25 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",3,"LV","Kick Attempt Good",46236,"09:45:00",25,14,20,-6,1485,1
"2462",2020121308,2844,"(:17) D.Carlson 23 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",3,"LV","Kick Attempt Good",46236,"00:17:00",23,17,27,-10,917,1
"2463",2020121308,3335,"(6:55) R.Blankenship 35 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",4,"IND","Kick Attempt Good",52751,"06:55:00",35,20,34,-14,415,1
"2464",2020121309,230,"(10:26) S.Castillo 45 yard field goal is GOOD, Center-T.Hennessy, Holder-B.Mann.",1,"NYJ","Kick Attempt Good",42112,"10:26:00",45,0,0,0,3326,1
"2465",2020121309,1142,"(12:40) J.Myers 41 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,"SEA","Kick Attempt Good",41175,"12:40:00",41,14,3,11,2560,1
"2466",2020121309,1315,"(10:08) S.Castillo 37 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-B.Mann.",2,"NYJ","Kick Attempt No Good",42112,"10:08:00",37,17,3,14,2408,0
"2467",2020121309,1699,"(2:32) S.Castillo 41 yard field goal is No Good, Wide Left, Center-T.Hennessy, Holder-B.Mann.",2,"NYJ","Kick Attempt No Good",42112,"02:32:00",41,17,3,14,1952,0
"2468",2020121309,2172,"(:07) S.Castillo 43 yard field goal is No Good, Wide Left, Center-T.Hennessy, Holder-B.Mann.",2,"NYJ","Kick Attempt No Good",42112,"00:07:00",43,23,3,20,1807,0
"2469",2020121309,3652,"(3:53) J.Myers 29 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,"SEA","Kick Attempt Good",41175,"03:53:00",29,37,3,34,233,1
"2470",2020121310,1067,"(9:52) Y.Koo 45 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,"ATL","Kick Attempt Good",45576,"09:52:00",45,7,7,0,2392,1
"2471",2020121310,1180,"(8:17) M.Badgley 35 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",2,"LAC","Kick Attempt Good",46342,"08:17:00",35,7,10,-3,2297,1
"2472",2020121311,686,"(1:02) W.Lutz 45 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",1,"NO","Kick Attempt No Good",43689,"01:02:00",45,0,0,0,2762,0
"2473",2020121311,1353,"(6:09) J.Elliott 44 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,"PHI","Kick Attempt Good",44966,"06:09:00",44,7,0,7,2169,1
"2474",2020121311,2119,"(:02) J.Elliott 22 yard field goal is No Good, Hit Left Upright, Center-R.Lovato, Holder-C.Johnston.",2,"PHI","Kick Attempt No Good",44966,"00:02:00",22,17,0,17,1802,0
"2475",2020121311,3891,"(2:00) W.Lutz 57 yard field goal is No Good, Wide Left, Center-Z.Wood, Holder-T.Morstead.",4,"NO","Kick Attempt No Good",43689,"02:00:00",57,24,14,10,120,0
"2476",2020121312,703,"(5:14) D.Hopkins 53 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.",1,"WAS","Kick Attempt No Good",40125,"05:14:00",53,0,0,0,3014,0
"2477",2020121312,1658,"(5:50) D.Hopkins 51 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS","Kick Attempt Good",40125,"05:50:00",51,7,0,7,2150,1
"2478",2020121312,1862,"(3:10) D.Hopkins 31 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,"WAS","Kick Attempt Good",40125,"03:10:00",31,7,3,4,1990,1
"2479",2020121312,2733,"(10:08) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,"WAS","Kick Attempt Good",40125,"10:08:00",21,7,13,-6,1508,1
"2480",2020121313,1965,"(1:46) T.Bass 34 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF","Kick Attempt Good",52596,"01:46:00",34,0,7,-7,1906,1
"2481",2020121313,3577,"(8:11) T.Bass 23 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF","Kick Attempt Good",52596,"08:11:00",23,23,15,8,491,1
"2482",2020121400,1044,"(15:00) C.Parkey 39 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-J.Gillan.",2,"CLE","Kick Attempt No Good",41688,"15:00:00",39,7,7,0,2700,0
"2483",2020121400,4624,"(:07) J.Tucker 55 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL","Kick Attempt Good",39470,"00:07:00",55,42,42,0,7,1
