"","gameId","playId","possessionTeam","Home","Result","kickerId","kickLength","scoreDifference","secondsRemain"
"1399",2019111700,349,"BAL",1,0,39470,43,0,3307
"1400",2019111700,791,"BAL",1,0,NA,NA,0,2825
"1401",2019111700,2265,"HOU",0,0,43846,43,14,1811
"1402",2019111700,2910,"BAL",1,1,39470,34,21,1316
"1403",2019111700,3241,"BAL",1,1,39470,46,24,995
"1404",2019111701,216,"ATL",0,1,45576,38,0,3399
"1405",2019111701,511,"ATL",0,0,45576,38,-3,3099
"1406",2019111701,1386,"ATL",0,1,45576,23,-10,2145
"1407",2019111701,3344,"CAR",1,1,48337,31,-26,784
"1408",2019111701,3693,"ATL",0,1,45576,29,-23,425
"1409",2019111702,2931,"DAL",0,1,40775,34,-3,1205
"1410",2019111703,1195,"IND",1,1,21213,34,0,2310
"1411",2019111703,3100,"JAX",0,0,43068,46,17,897
"1412",2019111704,196,"BUF",0,1,33469,51,0,3429
"1413",2019111704,632,"BUF",0,1,33469,34,-3,2974
"1414",2019111704,1380,"BUF",0,1,33469,21,-13,2266
"1415",2019111705,199,"DEN",0,1,40276,47,0,3396
"1416",2019111705,1890,"DEN",0,1,40276,29,-17,1870
"1417",2019111705,2737,"DEN",0,1,40276,41,-13,1167
"1418",2019111705,3609,"DEN",0,0,40276,43,-3,499
"1419",2019111706,326,"NO",0,1,43689,44,0,3229
"1420",2019111706,738,"NO",0,1,43689,26,-3,2754
"1421",2019111706,2409,"TB",1,1,47928,55,-13,1573
"1422",2019111707,1420,"WAS",1,1,40125,44,-13,2349
"1423",2019111707,1607,"WAS",1,0,40125,29,-10,2201
"1424",2019111707,4004,"NYJ",0,0,44240,49,-23,277
"1425",2019111708,2360,"SF",1,1,48488,43,-9,1803
"1426",2019111708,3236,"ARI",0,1,45037,43,1,1078
"1427",2019111709,2024,"CIN",0,0,38691,53,7,1808
"1428",2019111709,2519,"CIN",0,1,38691,40,7,1348
"1429",2019111709,3302,"OAK",1,1,46236,20,4,555
"1430",2019111710,178,"PHI",1,1,44966,42,0,3522
"1431",2019111710,1463,"NE",0,1,32371,35,10,2320
"1432",2019111710,1851,"NE",0,1,32371,22,7,2004
"1433",2019111710,2043,"NE",0,1,32371,39,4,1907
"1434",2019111711,270,"CHI",0,0,46426,48,0,3419
"1435",2019111711,1134,"LA",1,1,38701,38,0,2498
"1436",2019111800,245,"LAC",1,1,46342,27,0,3274
"1437",2019111800,629,"LAC",1,0,46342,40,3,2981
"1438",2019111800,1497,"LAC",1,1,46342,26,-4,2103
"1439",2019111800,1773,"KC",0,1,45046,41,-1,1907
"1440",2019111800,2114,"LAC",1,1,46342,49,-4,1801
"1441",2019112100,912,"HOU",1,1,43846,35,0,2626
"1442",2019112100,2005,"IND",0,1,21213,36,3,1802
"1443",2019112100,2667,"HOU",1,1,43846,36,-7,1067
"1444",2019112400,189,"ATL",1,1,45576,25,0,3472
"1445",2019112400,3083,"ATL",1,1,45576,40,-15,1005
"1446",2019112400,3310,"TB",0,1,47928,32,-12,773
"1447",2019112400,3630,"ATL",1,1,45576,38,-15,496
"1448",2019112401,700,"BUF",1,1,33469,39,0,2775
"1449",2019112401,1208,"BUF",1,1,33469,23,3,2292
"1450",2019112401,2601,"DEN",0,1,40276,45,13,1365
"1451",2019112402,1742,"NYG",0,0,43937,42,-7,2150
"1452",2019112402,1990,"NYG",0,0,43937,43,-7,1920
"1453",2019112402,2260,"CHI",1,1,46426,26,-7,1811
"1454",2019112402,2829,"CHI",1,1,46426,24,3,1332
"1455",2019112403,1329,"PIT",0,1,41953,26,0,2004
"1456",2019112403,2642,"CIN",1,1,38691,27,-3,1211
"1457",2019112403,3322,"PIT",0,1,41953,47,0,724
"1458",2019112403,3937,"PIT",0,1,41953,26,-3,201
"1459",2019112404,2334,"MIA",0,1,46298,36,28,1801
"1460",2019112404,2961,"CLE",1,0,47953,46,18,1148
"1461",2019112404,3571,"CLE",1,1,47953,40,11,685
"1462",2019112404,3946,"CLE",1,1,47953,26,14,414
"1463",2019112405,1090,"NO",1,1,43689,41,8,2619
"1464",2019112405,1374,"CAR",0,1,48337,41,11,2293
"1465",2019112405,2685,"CAR",0,1,48337,52,9,1421
"1466",2019112405,4351,"CAR",0,0,48337,28,0,120
"1467",2019112405,4699,"NO",1,1,43689,33,0,3
"1468",2019112406,288,"OAK",0,1,46236,48,0,3300
"1469",2019112406,1397,"OAK",0,0,46236,43,7,2237
"1470",2019112407,255,"DET",0,0,31446,39,0,3297
"1471",2019112407,578,"WAS",1,1,40125,28,0,2854
"1472",2019112407,857,"DET",0,1,31446,24,3,2592
"1473",2019112407,1345,"WAS",1,1,40125,37,7,2148
"1474",2019112407,1881,"DET",0,1,31446,49,10,1819
"1475",2019112407,3142,"DET",0,1,31446,21,0,723
"1476",2019112407,3958,"WAS",1,1,40125,42,-3,114
"1477",2019112407,4269,"WAS",1,1,40125,39,0,20
"1478",2019112408,1481,"JAX",0,1,43068,49,7,1915
"1479",2019112408,3680,"JAX",0,1,43068,50,25,293
"1480",2019112409,1076,"NE",1,1,32371,44,7,2571
"1481",2019112409,1295,"DAL",0,1,40775,46,10,2320
"1482",2019112409,1505,"NE",1,0,32371,46,7,2211
"1483",2019112409,1719,"DAL",0,1,40775,27,7,1951
"1484",2019112409,2004,"NE",1,0,32371,48,4,1804
"1485",2019112409,3241,"NE",1,1,32371,42,4,577
"1486",2019112409,3466,"DAL",0,1,40775,29,7,368
"1487",2019112411,449,"PHI",1,1,44966,28,0,3151
"1488",2019112411,1421,"SEA",0,1,41175,24,-4,2236
"1489",2019112500,1237,"LA",1,1,38701,32,-14,2390
"1490",2019112500,1756,"LA",1,1,38701,46,-18,1920
"1491",2019112500,3588,"BAL",0,1,39470,34,-36,401
"1492",2019112800,1984,"DET",1,1,31446,25,7,1993
"1493",2019112800,2246,"CHI",0,1,46426,30,10,1825
"1494",2019112800,3419,"DET",1,1,31446,24,0,651
"1495",2019112801,1540,"BUF",0,0,33469,50,0,2070
"1496",2019112801,2165,"DAL",1,0,40775,NA,-6,1804
"1497",2019112801,2414,"BUF",0,1,33469,41,-6,1552
"1498",2019112801,3484,"BUF",0,1,33469,26,-16,504
"1499",2019112802,1304,"NO",0,1,43689,22,-1,2349
"1500",2019112802,1570,"ATL",1,0,45576,42,-4,2041
"1501",2019112802,2078,"ATL",1,1,45576,45,-11,1808
"1502",2019112802,2634,"NO",0,1,43689,47,-8,1259
"1503",2019112802,3350,"NO",0,1,43689,42,-11,619
"1504",2019112802,3638,"NO",0,1,43689,45,-14,392
"1505",2019112802,4185,"ATL",1,1,45576,43,-11,120
"1506",2019120100,1625,"BAL",1,1,39470,30,0,1921
"1507",2019120100,1950,"SF",0,0,30403,NA,3,1804
"1508",2019120100,2492,"SF",0,1,30403,32,3,1121
"1509",2019120100,3569,"BAL",1,1,39470,49,0,3
"1510",2019120101,655,"WAS",0,1,40125,25,14,2892
"1511",2019120101,1178,"WAS",0,1,40125,42,11,2482
"1512",2019120101,2220,"WAS",0,0,40125,NA,2,1810
"1513",2019120101,2547,"WAS",0,1,40125,36,2,1417
"1514",2019120102,323,"NYJ",0,1,44240,42,0,3252
"1515",2019120102,1121,"CIN",1,1,38691,24,4,2357
"1516",2019120102,1987,"NYJ",0,1,44240,39,14,1809
"1517",2019120102,2314,"CIN",1,0,38691,48,11,1571
"1518",2019120102,2901,"CIN",1,1,38691,47,13,979
"1519",2019120103,781,"IND",1,0,21213,55,0,2836
"1520",2019120103,906,"IND",1,0,21213,NA,0,2752
"1521",2019120103,1349,"IND",1,1,21213,28,0,2171
"1522",2019120103,2670,"TEN",0,1,34707,31,3,1170
"1523",2019120103,3572,"IND",1,0,21213,NA,0,312
"1524",2019120104,2036,"TB",0,1,47928,25,-22,1860
"1525",2019120104,2924,"JAX",1,1,43068,53,-25,1251
"1526",2019120104,4275,"TB",0,1,47928,37,-14,143
"1527",2019120105,1847,"OAK",0,0,46236,44,21,1869
"1528",2019120105,2285,"KC",1,1,45046,50,21,1628
"1529",2019120105,3008,"OAK",0,1,46236,34,31,900
"1530",2019120106,472,"PHI",0,1,44966,48,-7,3315
"1531",2019120106,1277,"PHI",0,1,44966,43,-3,2473
"1532",2019120106,1734,"MIA",1,0,NA,NA,-6,2084
"1533",2019120106,2800,"PHI",0,0,44966,49,-8,1176
"1534",2019120106,4012,"MIA",1,1,46298,51,6,222
"1535",2019120106,4272,"PHI",0,1,44966,37,9,115
"1536",2019120107,1174,"GB",0,1,32386,47,-7,2527
"1537",2019120108,274,"LA",0,1,38701,27,0,3300
"1538",2019120108,607,"LA",0,0,38701,41,-3,3059
"1539",2019120108,2248,"LA",0,1,38701,33,-17,1804
"1540",2019120109,1183,"LAC",0,1,46342,30,14,2371
"1541",2019120109,1438,"DEN",1,1,40276,31,11,2136
"1542",2019120109,3150,"LAC",0,0,46342,55,0,560
"1543",2019120109,3361,"DEN",1,1,40276,52,0,271
"1544",2019120109,3697,"LAC",0,1,46342,46,3,19
"1545",2019120109,3797,"DEN",1,1,40276,53,0,3
"1546",2019120110,423,"CLE",0,1,47953,31,0,3154
"1547",2019120110,1426,"PIT",1,1,41953,39,-10,1980
"1548",2019120110,2934,"PIT",1,1,41953,29,7,831
"1549",2019120110,3331,"CLE",0,1,47953,34,10,454
"1550",2019120111,448,"NE",0,1,38220,23,0,3127
"1551",2019120200,1587,"SEA",1,1,41175,29,-7,1862
"1552",2019120200,1834,"MIN",0,1,38134,47,-4,1801
"1553",2019120200,4115,"SEA",1,1,41175,36,4,25
"1554",2019120500,1355,"CHI",1,1,46426,36,0,2290
"1555",2019120500,1554,"DAL",0,0,40775,42,3,2105
"1556",2019120500,4749,"DAL",0,1,40775,31,10,12
"1557",2019120800,716,"ATL",1,1,45576,37,0,2871
"1558",2019120800,954,"CAR",0,1,48337,46,3,2696
"1559",2019120800,2213,"ATL",1,1,45576,35,0,1802
"1560",2019120800,2920,"ATL",1,1,45576,29,17,1199
"1561",2019120800,3448,"ATL",1,1,45576,50,20,704
"1562",2019120801,554,"BAL",0,1,39470,36,0,3000
"1563",2019120801,1436,"BUF",1,1,33469,36,-10,2304
"1564",2019120801,2107,"BUF",1,1,33469,47,-7,1830
"1565",2019120801,2515,"BUF",1,1,33469,48,-11,1591
"1566",2019120802,214,"CIN",0,1,38691,34,0,3360
"1567",2019120802,784,"CIN",0,1,38691,44,4,2801
"1568",2019120802,2937,"CIN",0,1,38691,28,8,1183
"1569",2019120802,3151,"CLE",1,1,47953,53,5,920
"1570",2019120802,4176,"CLE",1,1,47953,31,8,69
"1571",2019120802,4340,"CIN",0,1,38691,46,11,16
"1572",2019120803,2202,"GB",1,1,32386,32,8,1511
"1573",2019120803,2786,"WAS",0,1,40125,52,11,916
"1574",2019120803,3504,"GB",1,1,32386,33,8,158
"1575",2019120804,1375,"HOU",1,1,43846,54,-21,2333
"1576",2019120804,1589,"DEN",0,1,40276,36,-18,1987
"1577",2019120805,1585,"MIN",1,1,38134,27,7,2085
"1578",2019120805,2069,"DET",0,0,31446,45,10,1870
"1579",2019120805,3323,"MIN",1,1,38134,50,17,900
"1580",2019120806,2918,"NO",1,1,43689,48,-5,1196
"1581",2019120806,4216,"SF",0,1,30403,41,-2,148
"1582",2019120806,4755,"SF",0,1,30403,30,1,2
"1583",2019120807,682,"MIA",0,1,46298,22,0,2890
"1584",2019120807,1192,"NYJ",1,1,44240,37,3,2465
"1585",2019120807,2007,"MIA",0,1,46298,28,10,1822
"1586",2019120807,2304,"MIA",0,1,46298,31,7,1546
"1587",2019120807,2566,"MIA",0,0,46298,34,4,1269
"1588",2019120807,3289,"MIA",0,1,46298,53,4,656
"1589",2019120807,3592,"MIA",0,1,46298,48,1,423
"1590",2019120807,4134,"MIA",0,1,46298,37,1,97
"1591",2019120807,4394,"NYJ",1,1,44240,44,-2,3
"1592",2019120808,581,"IND",0,1,48488,50,-7,3118
"1593",2019120808,2306,"IND",0,1,48488,19,-3,1803
"1594",2019120808,3425,"TB",1,1,47928,44,-7,785
"1595",2019120808,3747,"IND",0,0,48488,47,-4,498
"1596",2019120809,1993,"LAC",0,1,46342,40,-18,1808
"1597",2019120810,495,"PIT",0,1,41953,30,0,2964
"1598",2019120810,1102,"ARI",1,1,45037,30,-10,2479
"1599",2019120810,1891,"PIT",0,1,41953,37,0,1804
"1600",2019120810,3706,"PIT",0,1,41953,25,-3,106
"1601",2019120811,679,"KC",0,1,45046,48,7,3137
"1602",2019120811,998,"NE",1,0,32371,NA,4,2826
"1603",2019120811,2388,"KC",0,1,45046,31,-10,1862
"1604",2019120811,2784,"KC",0,1,45046,41,-13,1430
"1605",2019120811,3694,"NE",1,1,32371,29,-10,705
"1606",2019120812,2051,"TEN",0,0,34707,42,0,1804
"1607",2019120813,327,"SEA",0,1,41175,39,0,3219
"1608",2019120813,2645,"LA",1,0,38701,NA,12,1245
"1609",2019120813,3610,"SEA",0,1,41175,34,19,427
"1610",2019120900,1190,"PHI",1,1,44966,34,-7,2376
"1611",2019120900,1413,"NYG",0,1,43937,34,-4,2133
"1612",2019120900,3350,"PHI",1,0,44966,47,-7,600
"1613",2019121500,2284,"CAR",1,1,48337,52,-13,1600
"1614",2019121500,2949,"SEA",0,1,41175,30,-10,932
"1615",2019121501,828,"CIN",1,1,38691,34,0,2718
"1616",2019121501,1614,"NE",0,1,32371,40,3,2035
"1617",2019121501,1962,"NE",0,1,32371,46,0,1810
"1618",2019121501,3407,"CIN",1,1,38691,48,-17,398
"1619",2019121502,1733,"DET",1,1,31446,44,-21,2001
"1620",2019121502,2517,"TB",0,1,47928,46,-18,1596
"1621",2019121502,3725,"TB",0,0,47928,54,-7,484
"1622",2019121503,1636,"CHI",0,1,46426,30,7,1908
"1623",2019121503,2966,"CHI",0,1,46426,27,18,900
"1624",2019121504,1009,"KC",1,1,45046,23,6,2582
"1625",2019121504,1402,"KC",1,1,45046,24,9,2187
"1626",2019121504,1706,"DEN",0,1,40276,32,12,1920
"1627",2019121504,2017,"KC",1,1,45046,44,9,1802
"1628",2019121505,275,"MIA",0,0,46298,49,0,3344
"1629",2019121505,1882,"MIA",0,1,46298,24,0,1847
"1630",2019121505,2549,"MIA",0,1,46298,47,4,1429
"1631",2019121506,2836,"BUF",0,1,33469,36,3,747
"1632",2019121507,502,"TEN",1,0,34707,NA,0,3128
"1633",2019121507,3588,"HOU",0,1,43846,29,-7,211
"1634",2019121508,666,"PHI",0,1,44966,25,0,2786
"1635",2019121508,3520,"WAS",1,1,40125,53,-3,486
"1636",2019121508,3746,"WAS",1,1,40125,43,0,296
"1637",2019121509,1570,"CLE",0,1,47953,44,7,2079
"1638",2019121509,3148,"CLE",0,0,47953,45,11,729
"1639",2019121509,3598,"ARI",1,1,45037,21,18,321
"1640",2019121510,378,"JAX",0,1,43068,28,7,3192
"1641",2019121510,576,"OAK",1,1,46236,33,4,2996
"1642",2019121510,1575,"OAK",1,1,46236,34,7,1944
"1643",2019121510,1930,"OAK",1,1,46236,27,10,1802
"1644",2019121510,2623,"JAX",0,1,43068,43,13,932
"1645",2019121510,3611,"OAK",1,0,46236,45,3,108
"1646",2019121511,2353,"DAL",1,1,38220,50,21,1574
"1647",2019121511,3102,"DAL",1,1,38220,42,24,900
"1648",2019121511,3431,"DAL",1,1,38220,42,27,404
"1649",2019121512,2040,"SF",1,1,30403,22,-3,1827
"1650",2019121512,3956,"SF",1,1,30403,43,2,112
"1651",2019121513,560,"LAC",1,1,46342,41,-6,2980
"1652",2019121513,898,"MIN",0,1,38134,26,-3,2700
"1653",2019121513,1539,"MIN",0,1,38134,44,1,2062
"1654",2019121513,2238,"MIN",0,1,38134,38,-9,1661
"1655",2019121513,2515,"MIN",0,1,38134,27,-12,1330
"1656",2019121600,447,"NO",1,1,43689,33,0,3152
"1657",2019121600,2061,"NO",1,1,43689,26,17,1802
"1658",2019122100,396,"HOU",0,1,43846,32,-7,3394
"1659",2019122100,568,"TB",1,0,47928,NA,-10,3212
"1660",2019122100,751,"HOU",0,0,43846,26,-10,2985
"1661",2019122100,1020,"TB",1,1,47928,50,-10,2761
"1662",2019122100,2784,"HOU",0,1,43846,25,0,1473
"1663",2019122100,3170,"TB",1,1,47928,41,-3,978
"1664",2019122100,3720,"HOU",0,1,43846,37,0,436
"1665",2019122101,296,"BUF",0,1,33469,35,0,3261
"1666",2019122101,1288,"NE",1,1,32371,36,4,2107
"1667",2019122101,2509,"NE",1,1,32371,51,0,1498
"1668",2019122101,3195,"NE",1,1,32371,20,-4,648
"1669",2019122102,402,"SF",1,1,30403,26,-7,3219
"1670",2019122102,2312,"LA",0,0,38701,52,3,1738
"1671",2019122102,3923,"LA",0,1,38701,52,3,156
"1672",2019122102,4242,"SF",1,1,30403,33,0,3
"1673",2019122200,334,"DET",0,1,31446,26,0,3244
"1674",2019122200,1842,"DEN",1,1,40276,34,-3,1829
"1675",2019122200,2166,"DEN",1,1,40276,26,0,1527
"1676",2019122201,3018,"OAK",0,1,46236,48,-7,514
"1677",2019122201,3688,"LAC",1,1,46342,27,-10,93
"1678",2019122205,844,"ATL",1,0,45576,42,14,2787
"1679",2019122205,1330,"JAX",0,1,43068,40,14,2357
"1680",2019122205,2062,"ATL",1,1,45576,23,11,1814
"1681",2019122205,2938,"JAX",0,1,43068,27,14,1052
"1682",2019122206,2926,"CLE",1,1,47953,47,-15,1109
"1683",2019122206,3304,"BAL",0,1,39470,31,-12,696
"1684",2019122207,1346,"CAR",0,1,48337,27,14,2422
"1685",2019122207,2294,"IND",1,1,48488,35,18,1563
"1686",2019122207,2590,"CAR",0,1,48337,50,21,1161
"1687",2019122208,1205,"CIN",0,1,38691,20,14,2451
"1688",2019122208,2338,"CIN",0,1,38691,57,18,1807
"1689",2019122208,4245,"MIA",1,0,46298,47,16,192
"1690",2019122209,955,"NYJ",1,1,44240,54,7,2660
"1691",2019122209,1830,"PIT",0,1,41953,49,10,1882
"1692",2019122209,2580,"NYJ",1,1,44240,37,0,1294
"1693",2019122209,3573,"NYJ",1,1,44240,42,3,195
"1694",2019122210,1123,"NO",0,1,43689,47,14,2621
"1695",2019122211,3428,"NYG",0,0,43937,53,-7,685
"1696",2019122212,324,"PHI",1,1,44966,36,0,3276
"1697",2019122212,1029,"DAL",0,1,38220,49,10,2580
"1698",2019122212,1882,"PHI",1,0,44966,53,7,1834
"1699",2019122212,2054,"DAL",0,1,38220,32,7,1806
"1700",2019122212,3319,"PHI",1,0,44966,55,11,662
"1701",2019122213,2318,"ARI",0,1,45037,22,-7,1825
"1702",2019122213,2693,"ARI",0,1,45037,46,-10,1600
"1703",2019122213,3287,"ARI",0,0,45037,NA,-13,980
"1704",2019122213,3409,"SEA",1,1,41175,30,-13,900
"1705",2019122213,3866,"SEA",1,1,41175,51,-10,607
"1706",2019122214,2940,"CHI",1,1,46426,46,-17,903
"1707",2019122214,3833,"KC",0,1,45046,32,-20,104
"1708",2019122300,216,"MIN",1,1,38134,23,0,3494
"1709",2019122300,800,"GB",0,1,32386,42,3,2825
"1710",2019122300,1481,"GB",0,1,32386,33,7,2224
"1711",2019122300,2230,"GB",0,1,32386,19,4,1803
"1712",2019122900,294,"BAL",1,1,39470,45,0,3181
"1713",2019122900,588,"BAL",1,1,39470,22,3,2862
"1714",2019122900,1558,"BAL",1,1,39470,42,-1,1874
"1715",2019122900,2278,"PIT",0,1,41953,26,9,1498
"1716",2019122900,2797,"BAL",1,1,39470,47,6,814
"1717",2019122901,344,"NYJ",0,0,44240,51,0,3219
"1718",2019122901,1358,"NYJ",0,1,44240,30,0,2458
"1719",2019122901,2158,"NYJ",0,0,44240,34,-3,1804
"1720",2019122901,2981,"BUF",1,1,33469,28,-3,992
"1721",2019122901,4085,"NYJ",0,1,44240,47,-7,129
"1722",2019122901,4339,"BUF",1,1,33469,29,-10,51
"1723",2019122902,2286,"CAR",1,1,48337,23,-35,1836
"1724",2019122903,1446,"CLE",0,1,47953,42,13,2218
"1725",2019122903,2391,"CIN",1,1,38691,47,4,1449
"1726",2019122903,3520,"CIN",1,1,38691,46,7,120
"1727",2019122904,493,"DAL",1,1,38220,28,0,3164
"1728",2019122904,677,"DAL",1,1,38220,47,3,3018
"1729",2019122904,1198,"WAS",0,1,40125,31,6,2621
"1730",2019122904,2649,"WAS",0,1,40125,42,10,1618
"1731",2019122904,2980,"WAS",0,1,40125,28,14,1324
"1732",2019122904,3179,"DAL",1,1,38220,48,11,1151
"1733",2019122904,4177,"DAL",1,1,38220,40,28,164
"1734",2019122905,2067,"GB",0,1,32386,32,14,1824
"1735",2019122905,2474,"GB",0,0,32386,51,14,1569
"1736",2019122905,4718,"GB",0,1,32386,33,0,3
"1737",2019122907,323,"IND",0,1,48488,20,0,3248
"1738",2019122907,509,"JAX",1,1,43068,20,-3,3082
"1739",2019122907,1120,"JAX",1,1,43068,53,-7,2525
"1740",2019122907,1856,"IND",0,1,48488,50,-4,1844
"1741",2019122907,2072,"JAX",1,1,43068,56,-7,1802
"1742",2019122908,647,"KC",1,1,45046,40,0,2793
"1743",2019122909,349,"CHI",0,1,46426,26,0,3164
"1744",2019122909,657,"CHI",0,1,46426,33,-3,2748
"1745",2019122909,995,"MIN",1,1,38134,37,-6,2361
"1746",2019122909,1489,"CHI",0,1,46426,34,-5,1916
"1747",2019122909,1688,"MIN",1,1,38134,38,-8,1802
"1748",2019122909,2913,"MIN",1,1,38134,39,-5,539
"1749",2019122909,3174,"MIN",1,1,38134,34,-2,297
"1750",2019122909,3627,"CHI",0,1,46426,22,1,12
"1751",2019122910,567,"MIA",0,1,46298,27,0,2802
"1752",2019122910,1411,"NE",1,1,32371,25,-10,2154
"1753",2019122910,3141,"MIA",0,1,46298,32,0,513
"1754",2019122911,701,"PHI",0,1,44966,31,0,2923
"1755",2019122911,1618,"NYG",1,1,43937,37,-3,2120
"1756",2019122911,3434,"PHI",0,1,44966,50,0,843
"1757",2019122912,491,"ATL",0,1,45576,27,-7,3120
"1758",2019122912,616,"TB",1,0,47928,49,-10,2980
"1759",2019122912,1538,"ATL",0,1,45576,33,-3,2124
"1760",2019122912,2100,"ATL",0,1,45576,45,1,1862
"1761",2019122912,2526,"TB",1,0,47928,44,6,1591
"1762",2019122912,2978,"TB",1,0,47928,34,6,1166
"1763",2019122912,4293,"ATL",0,1,45576,33,3,3
"1764",2019122913,421,"OAK",0,0,46236,39,0,3162
"1765",2019122913,850,"OAK",0,1,46236,23,0,2650
"1766",2019122913,1139,"DEN",1,1,40276,43,-3,2305
"1767",2019122913,2663,"DEN",1,1,40276,49,7,1181
"1768",2019122913,2998,"DEN",1,1,40276,51,10,900
"1769",2019122913,3278,"OAK",0,1,46236,33,13,547
"1770",2019122913,3692,"OAK",0,1,46236,28,10,193
"1771",2019122913,4115,"DEN",1,0,40276,57,7,106
"1772",2019122914,294,"LA",1,1,38701,47,0,3257
"1773",2019122914,2003,"LA",1,0,38701,47,10,1865
"1774",2019122914,2321,"ARI",0,1,45037,31,10,1807
"1775",2019122915,421,"SF",0,1,30403,47,0,3161
"1776",2019122915,1410,"SF",0,1,30403,30,-10,2149
"1777",2020091000,1961,"KC",1,1,45046,29,7,1804
"1778",2020091000,3852,"KC",1,1,45046,19,11,33
"1779",2020091300,283,"ATL",1,1,45576,49,0,3377
"1780",2020091301,598,"BAL",1,1,39470,41,7,2982
"1781",2020091301,1853,"CLE",0,0,47953,41,11,1846
"1782",2020091302,2380,"NYJ",0,1,44240,31,21,1803
"1783",2020091302,2883,"BUF",1,0,52596,38,18,1263
"1784",2020091302,3196,"BUF",1,0,52596,34,11,997
"1785",2020091302,4130,"BUF",1,1,52596,19,14,198
"1786",2020091304,629,"DET",1,1,31446,27,0,3094
"1787",2020091304,871,"CHI",0,1,41991,35,3,2794
"1788",2020091304,1558,"DET",1,1,31446,32,0,2137
"1789",2020091305,2062,"IND",0,1,52751,38,0,1809
"1790",2020091305,2522,"IND",0,0,52751,30,-3,1366
"1791",2020091305,2709,"JAX",1,1,43068,50,-3,1116
"1792",2020091305,3321,"IND",0,1,52751,25,0,583
"1793",2020091305,3735,"JAX",1,1,43068,46,4,174
"1794",2020091306,369,"GB",0,1,32386,31,0,3151
"1795",2020091306,1236,"GB",0,1,32386,43,2,2292
"1796",2020091306,1987,"MIN",1,1,38134,35,-15,1802
"1797",2020091308,1299,"WAS",1,0,40125,48,-10,2369
"1798",2020091309,1643,"LAC",0,1,46342,24,7,2234
"1799",2020091309,2310,"LAC",0,1,46342,43,4,1803
"1800",2020091309,2520,"LAC",0,0,46342,50,1,1603
"1801",2020091309,2679,"CIN",1,1,38691,50,1,1457
"1802",2020091309,3065,"CIN",1,1,38691,43,4,996
"1803",2020091309,3625,"LAC",0,1,46342,22,0,539
"1804",2020091309,4529,"CIN",1,0,38691,31,-3,7
"1805",2020091310,1503,"TB",0,0,34707,NA,7,2016
"1806",2020091310,1853,"NO",1,1,43689,29,7,1846
"1807",2020091310,3097,"TB",0,1,34707,38,10,1047
"1808",2020091310,3690,"NO",1,1,43689,21,14,485
"1809",2020091311,197,"SF",1,1,30403,52,0,3416
"1810",2020091311,1610,"ARI",0,0,45037,52,3,2253
"1811",2020091311,2079,"SF",1,1,30403,24,3,1833
"1812",2020091311,2272,"ARI",0,1,45037,56,6,1802
"1813",2020091311,2672,"ARI",0,0,45037,49,3,1494
"1814",2020091312,884,"LA",1,0,52656,29,7,2705
"1815",2020091312,1475,"LA",1,1,52656,35,0,2326
"1816",2020091312,1873,"LA",1,1,52656,31,3,1920
"1817",2020091312,3249,"DAL",0,1,38701,33,6,1014
"1818",2020091400,337,"NYG",1,1,35102,21,0,3337
"1819",2020091400,822,"PIT",0,1,41953,41,3,2754
"1820",2020091400,2941,"PIT",0,1,41953,36,-6,864
"1821",2020091401,612,"TEN",0,0,30932,47,0,3027
"1822",2020091401,2010,"TEN",0,0,30932,NA,0,1812
"1823",2020091401,2626,"TEN",0,0,30932,42,0,1352
"1824",2020091401,4261,"TEN",0,1,30932,25,1,20
"1825",2020091700,438,"CIN",0,1,38691,38,0,3137
"1826",2020091700,2236,"CIN",0,1,38691,43,11,1806
"1827",2020091700,3329,"CIN",0,1,38691,27,15,923
"1828",2020092000,558,"CHI",1,1,41991,34,7,2980
"1829",2020092000,1858,"NYG",0,0,35102,57,17,1803
"1830",2020092000,2172,"NYG",0,1,35102,39,17,1494
"1831",2020092000,3336,"NYG",0,1,35102,37,7,467
"1832",2020092000,3741,"CHI",1,0,41991,50,4,127
"1833",2020092001,2316,"DAL",1,1,38701,33,-19,1910
"1834",2020092001,2579,"ATL",0,1,45576,41,-16,1806
"1835",2020092001,4092,"ATL",0,1,45576,32,-12,481
"1836",2020092001,5135,"DAL",1,1,38701,46,-2,4
"1837",2020092002,585,"GB",1,1,32386,43,-7,3046
"1838",2020092002,2253,"DET",0,0,31446,57,3,1803
"1839",2020092002,3153,"GB",1,1,32386,35,17,996
"1840",2020092003,395,"MIN",0,1,38134,21,0,3245
"1841",2020092003,1841,"IND",1,1,52751,28,6,1873
"1842",2020092003,2083,"IND",1,1,52751,38,9,1828
"1843",2020092003,2542,"IND",1,1,52751,38,12,1470
"1844",2020092003,3421,"IND",1,1,52751,44,22,532
"1845",2020092004,1697,"BUF",0,1,52596,39,-7,1954
"1846",2020092004,2156,"MIA",1,1,46298,52,-10,1807
"1847",2020092004,2508,"MIA",1,1,46298,45,-7,1583
"1848",2020092005,653,"NYJ",1,1,44240,41,-7,2923
"1849",2020092005,2174,"SF",0,1,30403,46,-18,1433
"1850",2020092005,2560,"NYJ",1,1,44240,25,-21,1072
"1851",2020092006,542,"PHI",1,1,44966,38,-7,3106
"1852",2020092006,2928,"LA",0,1,52656,30,-5,1038
"1853",2020092006,3254,"PHI",1,1,44966,33,-8,731
